Rank,Title,Score,Chapters/Volumes,Published
-,Enbo Sange: Musuko no Yuujin ni Okasarete,N/A,Light Novel (1 vols),Mar 2014 - Mar 2014
-,Himawari: Suiei-bu no Captain,N/A,Light Novel (1 vols),Sep 2004 - Sep 2004
-,Kimi, Hentai ...da yo ne,N/A,Manga (1 vols),Dec 2013 - Dec 2013
-,Otokomae Dorowars!,N/A,Manga (1 vols),Sep 2009 - Jun 2012
-,Reijou Kanzen Choukyou: Teisoutai to Seitokaichou,N/A,Light Novel (1 vols),Jun 2009 - Jun 2009
-,Jukubo Ryakudatsu: Musuko no Mae de Okasarete,N/A,Light Novel (1 vols),Mar 2012 - Mar 2012
-,Tsugounoii Kanojo: I-Cup Amaesase Iyashikei Joukyuusei Natsune,N/A,Light Novel (1 vols),Mar 2013 - Mar 2013
-,Tsugounoii Kanojo: G-Cup Omorashi Tsundere Kakyuusei Ruriko,N/A,Light Novel (1 vols),Apr 2013 - Apr 2013
-,Tsugounoii Kazoku: H-Cup Junjou Iyashi-kei Yuutousei Asuka,N/A,Light Novel (1 vols),Mar 2014 - Mar 2014
-,Oyako Kyouen: Sasou Oba, Madowasu Juumai,N/A,Light Novel (1 vols),Feb 2012 - Feb 2012
-,Wakazuma Yawahada Lesson,N/A,Light Novel (1 vols),Sep 2009 - Sep 2009
-,Kangofu Shimai to Reijou Jisshuusei: Miwaku no Nyuuin Taiken,N/A,Light Novel (1 vols),Nov 2008 - Nov 2008
-,Okasare Yuusha: Ririshiku Sekai wo Sukuu Hazu Datta Boku...,N/A,Light Novel (1 vols),Jan 2013 - Jan 2013
-,Chitai Senyou Gakuen,N/A,Light Novel (1 vols),Jun 2010 - Jun 2010
-,Futanari Seisaikan,N/A,One-shot (? vols),May 2011 - May 2011
-,Tsugounoii Kazoku: G-Cup Zettai Fukujuu Wagamama Musume Nakoto,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
-,Renai Saimin: Tsun na Kanojo ga Dereru Saimin,N/A,Light Novel (1 vols),Feb 2011 - Feb 2011
-,Hakoiri Shoujo: Virgin Territory,N/A,Light Novel (1 vols),Apr 2011 - Apr 2011
-,Toukou Shoujo: Uploading Girl's Works,N/A,Light Novel (1 vols),Mar 2011 - Mar 2011
-,Kankin Shoujo,N/A,Light Novel (1 vols),Oct 2010 - Oct 2010
-,Nama Haishin: Ojousama ni Ijimerareta Ore ga, Ero Douga wo Haishin Shitemitara,N/A,Light Novel (1 vols),Aug 2013 - Aug 2013
-,Tsuukin Chikan Densha Akiba Iki: Joshikousei ni Haiyoru Musuu no Te,N/A,Light Novel (1 vols),Feb 2014 - Feb 2014
-,Ganki Tengoku,N/A,Light Novel (1 vols),Dec 2012 - Dec 2012
-,Hajimete Doushi: Bakappuru de Ikou!,N/A,Light Novel (1 vols),Aug 2012 - Aug 2012
-,Saimin, Suki desu yo ne? Idol Datte Hatsujou Sasemasu,N/A,Light Novel (1 vols),Oct 2011 - Oct 2011
-,Shojo no Shimobe-kun♪,N/A,Light Novel (1 vols),Jul 2012 - Jul 2012
-,Sei Yariman Gakuen Enkou Nikki,N/A,Light Novel (1 vols),Feb 2013 - Feb 2013
-,Haramasete Seiryuu-kun! Jingi Naki Onna no Tatakai,N/A,Light Novel (1 vols),Jan 2012 - Jan 2012
-,Tentacle and Witches,N/A,Light Novel (1 vols),Apr 2012 - Apr 2012
-,Watashi, Mou Akiramemashita,N/A,Light Novel (1 vols),Sep 2011 - Sep 2011
-,Kakuu no Kyoukai: Hallucination,N/A,Light Novel (1 vols),Sep 2011 - Sep 2011
-,Aikata no Aishikata,N/A,Manga (1 vols),Jun 2013 - Oct 2013
-,Temptation: Saiin no Naraku,N/A,Light Novel (1 vols),Sep 2010 - Sep 2010
-,Temptation Naked,N/A,Light Novel (1 vols),Jul 2011 - Jul 2011
-,Saint Estera Gakuin no Shichinin no Majo: Majo no Uwasa tte... Kiita Koto Aru?,N/A,Light Novel (1 vols),Jun 2013 - Jun 2013
-,Kindan no Byoutou: Tokushu Seishinkai Yusa Sousuke no Shinsatsu Kiroku,N/A,Light Novel (1 vols),Oct 2011 - Oct 2011
-,Kimochi Ii Koto?,N/A,Manga (1 vols),-
-,Hajirai,N/A,Light Novel (1 vols),Dec 2002 - Dec 2002
-,Izumi Kakarichou no Ijiwaru,N/A,Manga (1 vols),Oct 2012 - Oct 2012
-,My Dear: Arenaga Ojisan,N/A,Light Novel (1 vols),Sep 1998 - Sep 1998
-,Ichamazo For M: Do S na Maid-san ni Oshioki Sanmai!,N/A,Light Novel (1 vols),Mar 2014 - Mar 2014
-,Omoide wo Mamoru no wa Harem Party,N/A,Light Novel (1 vols),Mar 2014 - Mar 2014
-,Kazahana, Tsumori Tsumoru.,N/A,Manga (1 vols),Aug 2011 - Jul 2012
-,Itoshi no Koishi no,N/A,Manga (1 vols),Jun 2010 - Apr 2011
-,Naisho no Tintin Time,N/A,Light Novel (1 vols),Jan 2006 - Jan 2006
-,Gekkou Kemono,N/A,Light Novel (1 vols),Feb 1998 - Feb 1998
-,Tsugunai,N/A,Light Novel (1 vols),Feb 2000 - Feb 2000
-,Oboreru hodo Itoshikute,N/A,Manga (1 vols),2010 - 2010
-,Sonnet: Kokoro Kasanete,N/A,Light Novel (1 vols),Feb 1999 - Feb 1999
-,Daisaimin,N/A,Light Novel (1 vols),Apr 2013 - Apr 2013
-,Hisho to Ero Sick,N/A,Manga (1 vols),Sep 2013 - Sep 2013
-,Menkai Shazetsu,N/A,Light Novel (1 vols),Dec 1998 - Dec 1998
-,Ecchi na Bunny-san wa Kirai?,N/A,Light Novel (1 vols),Aug 2001 - Aug 2001
-,Ameiro no Kisetsu,N/A,Light Novel (1 vols),Aug 2000 - Aug 2000
-,Walkure Romanze: Noel no Koimonogatari,N/A,Light Novel (1 vols),Dec 2013 - Dec 2013
-,Injoku Shinryou Club,N/A,Light Novel (1 vols),Apr 2010 - Apr 2010
-,Teisoutai My Lover,N/A,Light Novel (1 vols),Apr 2013 - Apr 2013
-,Oudou Gakuen Renai: Fall in Love,N/A,Light Novel (1 vols),Feb 2004 - Feb 2004
-,Tsuki to Uma,N/A,Manga (1 vols),May 2012 - Jul 2013
-,Ojousama wa Mousouchuu!? Osananajimi to Icha Ero Seikatsu,N/A,Light Novel (1 vols),Aug 2011 - Aug 2011
-,Boshi Koukan: Koibito wa Osananajimi no Haha,N/A,Light Novel (1 vols),Dec 2009 - Dec 2009
-,Mesu Kyoushi: Injoku no Kyoushitsu,N/A,Light Novel (1 vols),Nov 2006 - Nov 2006
-,Tokubetsu Byoutou,N/A,Light Novel (1 vols),Nov 2004 - Nov 2004
-,Kono Mama ja, Ane to Sex shite Shimau!? Are, Otouto yo, Ima Naka de Dasanakatta?,N/A,Light Novel (2 vols),Jan 2010 - Mar 2010
-,Aigan Mazo Kyoushitsu,N/A,Manga (1 vols),-
-,Houkago: Nureta Seifuku,N/A,Light Novel (1 vols),May 2004 - May 2004
-,Watashi no Shiranai Mesu no Kao,N/A,Light Novel (1 vols),Jul 2010 - Jul 2010
-,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai - Atsuko-hen,N/A,Light Novel (1 vols),Oct 2009 - Oct 2009
-,Sei Dorei Gakuen,N/A,Light Novel (1 vols),Sep 2006 - Sep 2006
-,Chikan Senyou Sharyou: Kutsujoku no Chikan Densha,N/A,Light Novel (1 vols),Jun 2009 - Jun 2009
-,Nai Mono Nedari wa Mou Oshimai,N/A,Light Novel (1 vols),Aug 2013 - Aug 2013
-,Maid-san to Boin Damashii,N/A,Light Novel (1 vols),Nov 2013 - Nov 2013
-,Oniichan ni wa Zettai Ienai Taisetsu na Koto.,N/A,Light Novel (1 vols),May 2013 - May 2013
-,Ane to Ore wa Naka ga Ii,N/A,Light Novel (1 vols),Jan 2013 - Jan 2013
-,Yandere Oneechan no Otouto Shiiku Nikki,N/A,Light Novel (1 vols),Sep 2013 - Sep 2013
-,Hyper→Highspeed→Genius,N/A,Light Novel (1 vols),Sep 2011 - Sep 2011
-,Sansha Mendan: Rensa suru Chijoku Choukyou no Gakuen,N/A,Light Novel (1 vols),Jun 2011 - Jun 2011
-,Gitai Saimin: Gitai-hen,N/A,Light Novel (1 vols),May 2010 - May 2010
-,Ensemble: Wakaba-hen,N/A,Light Novel (1 vols),Aug 2004 - Aug 2004
-,Anata no Shiranai Kangofu: Seiteki Byoutou 24-ji,N/A,Light Novel (1 vols),Nov 2007 - Nov 2007
-,Ensemble: Jun-hen,N/A,Light Novel (1 vols),Jul 2004 - Jul 2004
-,Ensemble: Sakurako-hen,N/A,Light Novel (1 vols),May 2004 - May 2004
-,Yureru Bus Guide: Oppai ga Ippai,N/A,Light Novel (1 vols),May 2005 - May 2005
-,Korashime,N/A,Light Novel (1 vols),Apr 2001 - Apr 2001
-,Choukou Tenshi Escalayer,N/A,Light Novel (3 vols),Mar 2003 - Jul 2003
-,Shintaisou: Shin,N/A,Light Novel (2 vols),Apr 2005 - Jun 2005
-,Shintaisou: Kari,N/A,Light Novel (2 vols),Apr 2002 - Aug 2002
-,Tsuki Kagerou,N/A,Light Novel (1 vols),Mar 2002 - Mar 2002
-,Shuushuusha: Collector,N/A,Light Novel (1 vols),Dec 2001 - Dec 2001
-,Momiji: "Watashi... Ningyou ja Arimasen...",N/A,Light Novel (1 vols),Aug 2001 - Aug 2001
-,Kango Shichau zo,N/A,Light Novel (1 vols),Jun 2001 - Jun 2001
-,Shimaizuma,N/A,Light Novel (1 vols),Apr 2001 - Apr 2001
-,Anata to Mita Sakura: Shimaizuma,N/A,Light Novel (1 vols),Nov 2004 - Nov 2004
-,Hananusubito wa Tsuyu ni Yofu,N/A,Manga (1 vols),-
-,Chibo no Hanazono,N/A,Manga (1 vols),Aug 2005 - Jan 2009
-,Futon no Naka,N/A,One-shot (? vols),Dec 2013 - Dec 2013
-,Aegis no Megami,N/A,Doujinshi (? vols),Nov 2012 - Nov 2012
-,Anata no Tonari de,N/A,Doujinshi (1 vols),Dec 2013 - Dec 2013
-,Haha to Ko no Jikan,N/A,One-shot (? vols),Jan 2014 - Jan 2014
-,Kanojo no Pet Jinsei,N/A,Doujinshi (5 vols),Feb 2013 - Aug 2014
-,Sensei to, Ikenai Koto,N/A,Doujinshi (4 vols),Nov 2010 - Dec 2012
-,Ko Omocha,N/A,One-shot (? vols),Mar 2007 - Mar 2007
-,Memory,N/A,Doujinshi (1 vols),Dec 2011 - Dec 2011
-,Gochisou Tights,N/A,Manga (1 vols),Dec 2010 - Nov 2012
-,Punikano: Present for You,N/A,One-shot (? vols),Dec 2013 - Dec 2013
-,Placebo♥,N/A,One-shot (? vols),Feb 2014 - Feb 2014
-,Ohikkoshi,N/A,One-shot (? vols),Aug 2012 - Aug 2012
-,Bukiyou na Kanojo,N/A,One-shot (? vols),Apr 2013 - Apr 2013
-,Semen High,N/A,One-shot (? vols),Oct 2013 - Oct 2013
-,Seiin Shoujo,N/A,Manga (1 vols),Aug 2010 - Feb 2012
-,Kano Kare Complex,N/A,One-shot (? vols),Dec 2013 - Dec 2013
-,Haitoku no Kyoudan,N/A,Doujinshi (1 vols),Aug 2011 - Aug 2011
-,Kenkou Sugiru!!,N/A,Manga (1 vols),Nov 2009 - Mar 2013
-,Glow-Lamp,N/A,Doujinshi (1 vols),Jul 2000 - Jul 2000
-,Yousei no Tawamure,N/A,Doujinshi (5 vols),Apr 2012 - Aug 2013
-,Senpai!,N/A,Manga (? vols),Jul 2013 - Feb 2014
-,Nakayoki Koto wa?!,N/A,One-shot (? vols),Oct 2007 - Oct 2007
-,Koibito Koukan,N/A,Manga (1 vols),Sep 2006 - Sep 2006
-,Scramble,N/A,Manga (1 vols),Sep 2009 - Jan 2013
-,Ukare Beat,N/A,One-shot (? vols),Nov 2013 - Nov 2013
-,Oshikake Riot: Bangai-hen,N/A,One-shot (? vols),Aug 2013 - Aug 2013
-,Hounyou Shoujo Jun,N/A,One-shot (? vols),Jan 2009 - Jan 2009
-,Cross Triangle!,N/A,One-shot (? vols),Jun 2013 - Jun 2013
-,Ichiyazuke,N/A,One-shot (? vols),Mar 2014 - Mar 2014
-,Mesubuta Kakumei,N/A,Manga (1 vols),Jul 2009 - Feb 2014
-,Kaichou wa Mirareru no ga Osuki,N/A,Manga (1 vols),Nov 2011 - Nov 2013
-,Ayashii Haha to Midara na Oba,N/A,Manga (1 vols),Feb 2005 - Feb 2006
-,Hanamizuki,N/A,Doujinshi (1 vols),Dec 2013 - Dec 2013
-,Ryoujoku no Kioku,N/A,Manga (1 vols),Jun 2001 - Jun 2001
-,Kakka no Chouki-sama,N/A,Doujinshi (2 vols),Dec 2008 - Dec 2013
-,Koi Kitsune,N/A,Doujinshi (1 vols),May 2008 - May 2008
-,Otomezaurus,N/A,Manga (? vols),Nov 2012 - Nov 2013
-,Ikenai Nee Chang,N/A,Manga (? vols),Jun 2013 - Aug 2013
-,Injiru Shimai,N/A,Manga (1 vols),Mar 2012 - Jan 2014
-,Mobalita,N/A,Manga (1 vols),Aug 2012 - Nov 2013
-,Pai-Communication♡,N/A,Manga (1 vols),Apr 2012 - Feb 2014
-,Moe Nee,N/A,Manga (1 vols),Sep 2005 - Jun 2006
-,Izumi-ke no Okusama!,N/A,Manga (1 vols),Jan 2000 - Jan 2000
-,Bukkake!!,N/A,Manga (2 vols),Oct 2011 - Oct 2013
-,Silver★★Pop,N/A,Manga (1 vols),Aug 2007 - Apr 2013
-,Yamato Nadeshiko Chichi Henge,N/A,Manga (1 vols),Jan 2010 - Nov 2013
-,Doushin: Sanshimai no Etude,N/A,Light Novel (1 vols),Jul 2000 - Jul 2000
-,Tokimeki Check-in!,N/A,Light Novel (1 vols),May 1999 - May 1999
-,Akai Hitomi no Seraph,N/A,Light Novel (1 vols),Aug 1998 - Aug 1998
-,Treating 2U,N/A,Light Novel (1 vols),Apr 2000 - Apr 2000
-,Fresh! Teens Memory,N/A,Light Novel (1 vols),Sep 1999 - Sep 1999
-,Rise,N/A,Light Novel (1 vols),May 1999 - May 1999
-,Flowers: Kokoro no Hana,N/A,Light Novel (1 vols),Feb 1999 - Feb 1999
-,Daisuki na Sensei ni H na Onedari Shichau Omase na Boku no / Watashi no Puni Puni,N/A,Light Novel (1 vols),Jun 2004 - Jun 2004
-,Fukushuu Saimin: Tsuki no Himegimi wa Fukujuu no Yume wo Miru ka?,N/A,Light Novel (1 vols),Sep 2011 - Sep 2011
-,Shift!,N/A,Light Novel (1 vols),Apr 1998 - Apr 1998
-,Boku no Shippo wo Semenaide!,N/A,Light Novel (1 vols),Jun 2012 - Jun 2012
-,Koisuru Imouto wa Setsunakute Oniichan wo Omou to Sugu H Shichau no,N/A,Light Novel (1 vols),Oct 2003 - Oct 2003
-,Akaruku Tanoshii Saimin Gakuen: Ero Kousoku wo Ippai Tsukuttara Chou Riajuu ni Nareta!,N/A,Light Novel (1 vols),Jan 2014 - Jan 2014
-,Youkoso Seerua Gakuen Nakadashi Festival,N/A,Light Novel (1 vols),Dec 2013 - Dec 2013
-,Ijou Chitai: Kanojo wa Boku no Jikken Dorei,N/A,Light Novel (1 vols),Sep 2013 - Sep 2013
-,Gakuen NTR: Boku no Shiranai Kanojo no Kao,N/A,Light Novel (1 vols),May 2013 - May 2013
-,Saimin Nikki,N/A,Light Novel (1 vols),Mar 2012 - Mar 2012
-,Honoo no Haramase Ore no Yome Oppai Musou+,N/A,Light Novel (1 vols),Feb 2012 - Feb 2012
-,Amayakashitari Shinai zo!,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
-,Kyouyuu Kagu,N/A,One-shot (? vols),Jan 2014 - Jan 2014
-,Azalea,N/A,One-shot (? vols),May 2013 - May 2013
-,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,N/A,Light Novel (1 vols),Jul 2012 - Jul 2012
-,I~ppai Amaete ne♪,N/A,Light Novel (1 vols),Jan 2014 - Jan 2014
-,Iinazuke wa Imouto-sama!,N/A,Light Novel (1 vols),Apr 2013 - Apr 2013
-,Brothers +1,N/A,Manga (1 vols),Jul 2012 - Jul 2012
-,Erect!,N/A,Light Novel (1 vols),Oct 2012 - Oct 2012
-,Nuki Doki! Tenshi to Akuma no Sakusei Battle,N/A,Light Novel (1 vols),Dec 2012 - Dec 2012
-,Banpuri: Ikinari Suwarete H Shiyo!,N/A,Light Novel (1 vols),May 2012 - May 2012
-,Wakan Saimin: Osananajimi no Kanojo wa Saimin Playmates,N/A,Light Novel (1 vols),Feb 2012 - Feb 2012
-,Ane wa Kanojo de Senzoku Maid,N/A,Light Novel (1 vols),Dec 2011 - Dec 2011
-,Henshin!,N/A,Light Novel (1 vols),Jun 2004 - Jun 2004
-,Henshin! 2,N/A,Light Novel (1 vols),Jun 2005 - Jun 2005
-,Henshin!!! Pantsu ni Natte Kunkun Peropero,N/A,Light Novel (1 vols),Jul 2011 - Jul 2011
-,Mamonokko Fantasy,N/A,Light Novel (1 vols),Oct 2013 - Oct 2013
-,Boukun Dokuzetsu Maid wo Mazomazo ni Shitemita,N/A,Light Novel (1 vols),Dec 2013 - Dec 2013
-,Koi mo H mo Obenkyou mo, Omakase! Oneechan-bu,N/A,Light Novel (1 vols),Sep 2013 - Sep 2013
-,Maid Shimai: Dokuzetsu x Haraguro x Daibousou!,N/A,Light Novel (1 vols),Jul 2012 - Jul 2012
-,Boku to Keiyaku shite Osananajimi Seitokaichou ni Saimin wo Kakeyou!,N/A,Light Novel (1 vols),Sep 2011 - Sep 2011
-,Tonari no Shimai ○○ Maid ni Shitemita,N/A,Light Novel (1 vols),Jan 2011 - Jan 2011
-,Kyokon de Namahame Ou ni Nareru Gakuen,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
-,Yubiwa no Ana,N/A,Manga (1 vols),Nov 2006 - Nov 2013
-,Momoiro Hatsujou Face,N/A,Manga (1 vols),Oct 2010 - Aug 2013
-,M Otoko Izonshou,N/A,Manga (1 vols),Jun 2012 - May 2013
-,Mitsu no Tsuki,N/A,Manga (1 vols),Jun 2008 - Dec 2013
-,Motto Kimi wo Kanjitai,N/A,Manga (1 vols),Nov 2007 - Apr 2013
-,Ima Kimi ni Koishiteru,N/A,Manga (1 vols),Jan 2012 - Dec 2013
-,Netorare Saijiki: Ootsuka Kyouko no Baai,N/A,One-shot (? vols),Feb 2012 - Feb 2012
-,Datte Suki Damon,N/A,One-shot (? vols),Jan 2011 - Jan 2011
-,Yankee Kanojo to Kozukuri Gakuen Life,N/A,Light Novel (1 vols),Sep 2013 - Sep 2013
-,Monster Hazard,N/A,Light Novel (1 vols),Aug 2013 - Aug 2013
-,Mainichi Shabutte Ii desu ka? 1-Heya-Manyuu Kazoku,N/A,Light Novel (1 vols),Mar 2013 - Mar 2013
-,Spocon!: Sportswear Complex,N/A,Light Novel (1 vols),Nov 2012 - Nov 2012
-,Grimoire no Shisho: Majin no Miko to Ubawareshi Danpen,N/A,Light Novel (1 vols),Oct 2013 - Oct 2013
-,Mugen Renkan: Chijoku ni Mamireshi Fushihime no Rinbu,N/A,Light Novel (1 vols),May 2012 - May 2012
-,Roshutsu Kanojo.,N/A,Light Novel (1 vols),Mar 2012 - Mar 2012
-,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,N/A,Light Novel (1 vols),Oct 2013 - Oct 2013
-,Haramase Shuugaku Ryokou: Souda, Kozukuri ni Ikou,N/A,Light Novel (1 vols),Dec 2013 - Dec 2013
-,Zettai Ryouiki☆Sex Royale!! Mujintou Okashiai Battle,N/A,Light Novel (1 vols),May 2012 - May 2012
-,Hatsujou Season,N/A,Light Novel (1 vols),Nov 2011 - Nov 2011
-,Sengoku Makan,N/A,Light Novel (1 vols),Apr 2014 - Apr 2014
-,Fella-Fetish!,N/A,Light Novel (1 vols),Aug 2011 - Aug 2011
-,Guren no Shugo Tenshi Falna: Injuu no Kokuin,N/A,Light Novel (1 vols),May 2011 - May 2011
-,Ikoku Yome 8-sai,N/A,One-shot (? vols),Jul 2013 - Jul 2013
-,Futari no Houkago♂♀,N/A,One-shot (? vols),Apr 2013 - Apr 2013
-,Muchimuchi Body no Tonari no Neechan ga Diet wo Hajimeru Moyou desu,N/A,Light Novel (1 vols),Jun 2013 - Jun 2013
-,Futanari★Idol: Dekatama-kei - Watashi-tachi no Ecchi na "Fruits" Ippai Totte ne★,N/A,Light Novel (1 vols),Nov 2013 - Nov 2013
-,Geboku-chan Sharing,N/A,One-shot (? vols),Aug 2013 - Aug 2013
-,Futa Letter: Shinjite Okuridashita Futanari Kanojo ga Ojisan no Choukyou ni Dohamarishite Ahegao Peace Video wo Okutte Kuru Nante...,N/A,Light Novel (1 vols),Feb 2012 - Feb 2012
-,Koisuru Usagi wa Nani Mite Haneru?,N/A,Light Novel (1 vols),Nov 2012 - Nov 2012
-,Zettai Saikyou☆Oppai Sensou!! Kyonyuu Oukoku vs Hinnyuu Oukoku,N/A,Light Novel (1 vols),Jan 2013 - Jan 2013
-,Asa kara Zusshiri Milk Pot,N/A,Light Novel (1 vols),Feb 2011 - Feb 2011
-,Mesufune: Shoujo wa Fune de Mesu ni Naru,N/A,Doujinshi (1 vols),Aug 2013 - Aug 2013
-,Penguin Club,N/A,Doujinshi (1 vols),Dec 2009 - Dec 2009
-,Hiwai de Midara na Bakunyuu,N/A,Manga (1 vols),Jul 2005 - Jul 2005
-,Kasshoku Bakunyuu Onna Kyoushi to Deka Chin Seito,N/A,Doujinshi (1 vols),Aug 2011 - Aug 2011
-,Bakunyuu to Shota Chi○po,N/A,Doujinshi (1 vols),Dec 2012 - Dec 2012
-,Aan, Obasan, Mata Ikasarechau!,N/A,Doujinshi (1 vols),Aug 2011 - Aug 2011
-,Bakunyuu Onna Kyoushi to Deka Chin Seito,N/A,Doujinshi (1 vols),May 2011 - May 2011
-,Obasan ne Wakai Ko no Ochi○chin ni Nando mo Ikasarechatta,N/A,Doujinshi (1 vols),Aug 2012 - Aug 2012
-,Koikishi Purely☆Kiss: Elicia no Chikai,N/A,Light Novel (1 vols),Jan 2012 - Jan 2012
-,Koikishi Purely☆Kiss: Yuu no Negai,N/A,Light Novel (1 vols),Mar 2012 - Mar 2012
-,Kangoku Gakuen: Gakuen Kounin, Chijoku no Kagai Jugyou,N/A,Light Novel (1 vols),Nov 2011 - Nov 2011
-,Sister Scheme: Oneechan to no Shikata ni Tsuite,N/A,Light Novel (1 vols),Mar 2006 - Mar 2006
-,Sister Scheme 2,N/A,Light Novel (1 vols),Jun 2010 - Jun 2010
-,Hajimete wa,N/A,One-shot (? vols),Feb 2014 - Feb 2014
-,Tokusen!! Gourmet no Mise,N/A,Manga (1 vols),Apr 1996 - Apr 1996
-,Onegai! Figure-chan,N/A,Manga (1 vols),May 2004 - May 2004
-,Anmitsu no Ippai♥Cosu tte Ageru,N/A,Manga (1 vols),Mar 2013 - Dec 2013
-,Love es M,N/A,Light Novel (1 vols),Feb 2014 - Feb 2014
-,Hentai Seiheki Kyousei Saimin: Yume no Naka dake ja Manzoku Dekinai no,N/A,Light Novel (1 vols),Jan 2010 - Jan 2010
-,Oshiete♥Maria,N/A,Manga (4 vols),Apr 2009 - Apr 2012
-,Tsuyudaku Meshibe,N/A,Manga (1 vols),Mar 2006 - Feb 2009
-,Nitou Ou Mono wa Ittou mo Ezu,N/A,Light Novel (1 vols),Jun 2011 - Jun 2011
-,Piano no Mori no Mankai no Shita: Chiriyuku Sakura wa Mata Meguru,N/A,Light Novel (1 vols),Dec 2007 - Dec 2007
-,Saint Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty: Kacchuu Ojousama no Zecchou Omorashi,N/A,Light Novel (1 vols),Jan 2014 - Jan 2014
-,Houman Bakunyuu Maid-san no Gohoushi,N/A,Doujinshi (1 vols),Dec 2009 - Dec 2009
-,Boku dake no Akane-chan,N/A,One-shot (? vols),Feb 2014 - Feb 2014
-,Marble★Bloomer,N/A,Light Novel (1 vols),Oct 2013 - Oct 2013
-,Yowasete Misero,N/A,Manga (? vols),Jun 2012 - Aug 2012
-,Ore to 5-nin no Yomesan ga Love Love nano wa, Mirai kara Kita Akachan no Okage ni Chigainai!?,N/A,Light Novel (1 vols),May 2013 - May 2013
-,Rin Backstage,N/A,Manga (1 vols),Oct 2010 - Mar 2012
-,Ane: My Sister +,N/A,Manga (1 vols),Apr 2011 - Oct 2013
-,Akanesasu,N/A,Manga (1 vols),Jun 2009 - Oct 2010
-,Honoo no Haramase Oppai Nyuu Doukyuusei: Oppai mo Haramase! New Class Zenin Harama Sensation!,N/A,Light Novel (1 vols),Feb 2013 - Feb 2013
-,Gekkakou no Ori,N/A,Manga (? vols),Mar 2014 -
-,Furifure: Chakushin Ari - Ecchi Tokidoki Koi.,N/A,Light Novel (1 vols),Dec 2012 - Dec 2012
-,Kojika-kun to Hato Kyouju,N/A,Manga (1 vols),Apr 2012 - Apr 2012
-,Mesu no Saga,N/A,Manga (1 vols),Jul 2009 - Sep 2012
-,Shinshoku no Koku: Aniyome no Musebi,N/A,Manga (1 vols),Feb 2007 - Sep 2011
-,Mkko Sisters,N/A,Light Novel (1 vols),Oct 2011 - Oct 2011
-,Oshirikko Venus,N/A,Light Novel (1 vols),May 2012 - May 2012
-,Haramiko: Kamisaka Shimai-hen,N/A,Light Novel (1 vols),Jul 2009 - Jul 2009
-,Koibito Doushi de Suru Koto Zenbu,N/A,Light Novel (1 vols),May 2008 - May 2008
-,Like a Butler,N/A,Light Novel (1 vols),Jun 2009 - Jun 2009
-,Fuyu no Rondo,N/A,Light Novel (1 vols),Feb 2009 - Feb 2009
-,Kisei Sareta Bishoujo ga Midara ni Kawaru,N/A,Manga (2 vols),Oct 2013 - Nov 2013
-,Furifuri: Futsuu no Mainichi ni wa Rikon Dekita, Fushigi na Rinjin-tachi no Ohanashi Ohanashi,N/A,Light Novel (1 vols),Nov 2008 - Nov 2008
-,Doutei Manual,N/A,Manga (1 vols),Jan 2007 - Mar 2014
-,Natsumegu,N/A,Light Novel (1 vols),Jul 2007 - Jul 2007
-,X Change,N/A,Light Novel (1 vols),Mar 1998 - Mar 1998
-,Ai Cute!: Kimi ni Koishiteru,N/A,Light Novel (1 vols),Jun 2004 - Jun 2004
-,Beside: Shiawase wa Katawara ni,N/A,Light Novel (1 vols),May 2002 - May 2002
-,Ryakudatsu: Kinbaku no Yakata Kanketsu-hen,N/A,Light Novel (1 vols),Jul 1999 - Jul 1999
-,Tottemo Pheromone,N/A,Light Novel (1 vols),Dec 2001 - Dec 2001
-,Onozomi no Mama ni! Ojousama Shimai-sama: Shitsuji wa Kouki na Ane to Mazo na Imouto ni Hasamarete,N/A,Light Novel (1 vols),Sep 2013 - Sep 2013
-,Milk Spot,N/A,Manga (1 vols),Aug 2004 - Dec 2005
-,Infantaria,N/A,Light Novel (1 vols),Jul 2001 - Jul 2001
-,Kokuhaku,N/A,Light Novel (1 vols),Mar 1998 - Mar 1998
-,Haru Aki Fuyu ni Nai Jikan,N/A,Light Novel (1 vols),Mar 1999 - Mar 1999
-,Hyper Love Power dj - Sora Mame,N/A,Doujinshi (1 vols),May 2008 - May 2008
-,Neko Kawaigari! Klein Inuneko Byouin Shinsatsuchuu,N/A,Light Novel (1 vols),May 2006 - May 2006
-,Chotto Sunao ni Donburi Kanjou,N/A,Light Novel (1 vols),Feb 2006 - Feb 2006
-,Oppai Baka: Oppai Igai wa Mitomenai!!,N/A,Light Novel (1 vols),Sep 2007 - Sep 2007
-,Boku to Nakadashi Onna Kyoushi: Sensei no Naka wa Seieki Mamire,N/A,Light Novel (1 vols),Mar 2007 - Mar 2007
-,Star★Knight,N/A,Manga (? vols),Jan 2014 -
-,Seisai: Hakudaku no Misogi,N/A,Light Novel (1 vols),Jun 2002 - Jun 2002
