Rank,Title,Score,Episodes,Airing,Link
5921,Crayon Shin-chan Gaiden: Omocha Wars,6.59,ONA (13 eps),Nov 2016 - Feb 2017,https://myanimelist.net/anime/34314/Crayon_Shin-chan_Gaiden__Omocha_Wars
5922,Di Gi Charat Christmas Special,6.59,Special (1 eps),Dec 2000 - Dec 2000,https://myanimelist.net/anime/1757/Di_Gi_Charat_Christmas_Special
5923,Five Star Stories,6.59,Movie (1 eps),Mar 1989 - Mar 1989,https://myanimelist.net/anime/2042/Five_Star_Stories
5924,Force Live,6.59,Music (1 eps),Nov 2017 - Nov 2017,https://myanimelist.net/anime/36685/Force_Live
5925,Gift: Eternal Rainbow,6.59,TV (12 eps),Oct 2006 - Dec 2006,https://myanimelist.net/anime/1581/Gift__Eternal_Rainbow
5926,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza - Extra,6.59,Special (1 eps),Dec 2018 - Dec 2018,https://myanimelist.net/anime/38429/Girls___Panzer__Fushou_Akiyama_Yukari_no_Sensha_Kouza_-_Extra
5927,Gregory Horror Show,6.59,TV (25 eps),Oct 1999 - Jun 2001,https://myanimelist.net/anime/6069/Gregory_Horror_Show
5928,Gundam: G no Reconguista Movie I - Ike! Core Fighter,6.59,Movie (1 eps),Nov 2019 - Nov 2019,https://myanimelist.net/anime/38714/Gundam__G_no_Reconguista_Movie_I_-_Ike_Core_Fighter
5929,Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,6.59,Special (1 eps),Mar 2016 - Mar 2016,https://myanimelist.net/anime/32561/Hai_to_Gensou_no_Grimgar__Furoagari_no_Kabe_ni_Kaketa_Seishun_-_One_More_Centimeter
5930,Hai! Akko Desu,6.59,TV (164 eps),Oct 1988 - Mar 1992,https://myanimelist.net/anime/5534/Hai_Akko_Desu
5931,Hanaukyou Maid-tai,6.59,TV (12 eps),Apr 2001 - Jun 2001,https://myanimelist.net/anime/403/Hanaukyou_Maid-tai
5932,Hikari no Megami,6.59,Special (1 eps),Jun 2014 - Jun 2014,https://myanimelist.net/anime/28351/Hikari_no_Megami
5933,Hitori no Shita: The Outcast Fanwai Pian,6.59,ONA (2 eps),Sep 2018 - Apr 2019,https://myanimelist.net/anime/38325/Hitori_no_Shita__The_Outcast_Fanwai_Pian
5934,Hurricane Live! 2033,6.59,Special (5 eps),Jun 1990 - Jun 1990,https://myanimelist.net/anime/5036/Hurricane_Live_2033
5935,Kage kara Mamoru!,6.59,TV (12 eps),Jan 2006 - Mar 2006,https://myanimelist.net/anime/590/Kage_kara_Mamoru
5936,Kamigawa: Kagayakeru Sekai,6.59,ONA (1 eps),Feb 2022 - Feb 2022,https://myanimelist.net/anime/51043/Kamigawa__Kagayakeru_Sekai
5937,Kanamewo,6.59,ONA (1 eps),Nov 2015 - Nov 2015,https://myanimelist.net/anime/32287/Kanamewo
5938,Kirakira Happy★Hirake! Cocotama,6.59,TV (55 eps),Sep 2018 - Sep 2019,https://myanimelist.net/anime/37968/Kirakira_Happy★Hirake_Cocotama
5939,Koharu Biyori,6.59,OVA (3 eps),Oct 2007 - Mar 2008,https://myanimelist.net/anime/3085/Koharu_Biyori
5940,Koukaku Kidoutai: SAC_2045,6.59,ONA (12 eps),Apr 2020 - Apr 2020,https://myanimelist.net/anime/38799/Koukaku_Kidoutai__SAC_2045
5941,Ling Yu 4th Season,6.59,ONA (12 eps),Dec 2016 - Feb 2017,https://myanimelist.net/anime/37894/Ling_Yu_4th_Season
5942,Love Live! x Watering KissMint Collaboration CM,6.59,Special (1 eps),Feb 2016 - Feb 2016,https://myanimelist.net/anime/32730/Love_Live_x_Watering_KissMint_Collaboration_CM
5943,Aru Machi Kado no Monogatari,6.58,Movie (1 eps),Nov 1962 - Nov 1962,https://myanimelist.net/anime/1497/Aru_Machi_Kado_no_Monogatari
5944,Astarotte no Omocha! EX,6.58,OVA (1 eps),Sep 2011 - Sep 2011,https://myanimelist.net/anime/10582/Astarotte_no_Omocha_EX
5945,Battle Spirits: Sword Eyes,6.58,TV (29 eps),Sep 2012 - Mar 2013,https://myanimelist.net/anime/14913/Battle_Spirits__Sword_Eyes
5946,Bear Bear Bear Kuma!,6.58,ONA (12 eps),Oct 2020 - Dec 2020,https://myanimelist.net/anime/43353/Bear_Bear_Bear_Kuma
5947,Chain Chronicle: Haecceitas no Hikari,6.58,TV (12 eps),Jan 2017 - Mar 2017,https://myanimelist.net/anime/28833/Chain_Chronicle__Haecceitas_no_Hikari
5948,Choujikuu Kidan Southern Cross,6.58,TV (23 eps),Apr 1984 - Sep 1984,https://myanimelist.net/anime/4503/Choujikuu_Kidan_Southern_Cross
5949,Digimon Universe: Appli Monsters,6.58,TV (52 eps),Oct 2016 - Sep 2017,https://myanimelist.net/anime/33314/Digimon_Universe__Appli_Monsters
5950,Final Fantasy XV: Episode Ardyn - Prologue,6.58,ONA (1 eps),Feb 2019 - Feb 2019,https://myanimelist.net/anime/38664/Final_Fantasy_XV__Episode_Ardyn_-_Prologue
5951,Getsuyoubi no Tawawa Specials,6.58,Special (2 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/34481/Getsuyoubi_no_Tawawa_Specials
5952,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,6.58,Special (1 eps),2008 - 2008,https://myanimelist.net/anime/4190/Harukanaru_Toki_no_Naka_de_3__Kurenai_no_Tsuki_Special
5953,Harukanaru Toki no Naka de 3: Owarinaki Unmei,6.58,Special (1 eps),Jan 2010 - Jan 2010,https://myanimelist.net/anime/7254/Harukanaru_Toki_no_Naka_de_3__Owarinaki_Unmei
5954,Iketeru Futari,6.58,TV (16 eps),Feb 1999 - Feb 1999,https://myanimelist.net/anime/637/Iketeru_Futari
5955,Ikkitousen: Shuugaku Toushi Keppuuroku,6.58,OVA (1 eps),Nov 2011 - Nov 2011,https://myanimelist.net/anime/11255/Ikkitousen__Shuugaku_Toushi_Keppuuroku
5956,Jigoku Shoujo: Yoi no Togi,6.58,TV (6 eps),Jul 2017 - Aug 2017,https://myanimelist.net/anime/34966/Jigoku_Shoujo__Yoi_no_Togi
5957,Joshikousei: Girl's High,6.58,TV (12 eps),Apr 2006 - Jun 2006,https://myanimelist.net/anime/863/Joshikousei__Girls_High
5958,Kemono Friends: Bus-teki,6.58,ONA (1 eps),Apr 2017 - Apr 2017,https://myanimelist.net/anime/35347/Kemono_Friends__Bus-teki
5959,Kita e.: Diamond Dust Drops,6.58,TV (12 eps),Jan 2004 - Apr 2004,https://myanimelist.net/anime/148/Kita_e__Diamond_Dust_Drops
5960,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Seton Tankentai! Sumidagawa no Chikai - Omoide no Shiroi Kujira wo Sagase!,6.58,Special (2 eps),Aug 2007 - Aug 2007,https://myanimelist.net/anime/33879/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo__Seton_Tankentai_Sumidagawa_no_Chikai_-_Omoide_no_Shiroi_Kujira_wo_Sagase
5961,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,6.58,TV (26 eps),Apr 2019 - Oct 2019,https://myanimelist.net/anime/34620/Kono_Yo_no_Hate_de_Koi_wo_Utau_Shoujo_YU-NO
5962,Master Mosquiton '99,6.58,TV (26 eps),Sep 1997 - Mar 1998,https://myanimelist.net/anime/1806/Master_Mosquiton_99
5963,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,6.58,Movie (1 eps),Aug 2010 - Aug 2010,https://myanimelist.net/anime/8245/Metal_Fight_Beyblade_vs_Taiyou__Shakunetsu_no_Shinryakusha_Sol_Blaze
5964,Nanaka 6/17,6.58,TV (12 eps),Jan 2003 - Mar 2003,https://myanimelist.net/anime/776/Nanaka_6_17
5965,Ni Zai Xing Guang Shen Chu,6.58,ONA (12 eps),Dec 2019 - Feb 2020,https://myanimelist.net/anime/40994/Ni_Zai_Xing_Guang_Shen_Chu
5966,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,6.58,Special (1 eps),Mar 2011 - Mar 2011,https://myanimelist.net/anime/20871/Nissan_Serena_x_One_Piece_3D__Mugiwara_Chase_-_Sennyuu_Sauzando_Sanii-gou
5967,Oda Cinnamon Nobunaga,6.58,TV (12 eps),Jan 2020 - Mar 2020,https://myanimelist.net/anime/40136/Oda_Cinnamon_Nobunaga
5968,Ojisan to Marshmallow,6.58,TV (12 eps),Jan 2016 - Mar 2016,https://myanimelist.net/anime/31848/Ojisan_to_Marshmallow
5969,Pastel Life,6.58,TV (6 eps),May 2018 - Jun 2018,https://myanimelist.net/anime/37778/Pastel_Life
5970,Piyoko ni Omakase pyo!,6.58,OVA (8 eps),Mar 2003 - May 2003,https://myanimelist.net/anime/1748/Piyoko_ni_Omakase_pyo
5971,Ryuugajou Nanana no Maizoukin PV,6.58,Special (1 eps),Dec 2011 - Dec 2011,https://myanimelist.net/anime/13517/Ryuugajou_Nanana_no_Maizoukin_PV
5972,Saber Marionette R,6.58,OVA (3 eps),May 1995 - Sep 1995,https://myanimelist.net/anime/1232/Saber_Marionette_R
5973,Saki Achiga-hen: Episode of Side-A - Kuro no Tanjoubi,6.58,Special (1 eps),Mar 2015 - Mar 2015,https://myanimelist.net/anime/30292/Saki_Achiga-hen__Episode_of_Side-A_-_Kuro_no_Tanjoubi
5974,Sayonara Zetsubou Sensei Special Omake,6.58,Special (1 eps),Jan 2012 - Jan 2012,https://myanimelist.net/anime/13619/Sayonara_Zetsubou_Sensei_Special_Omake
5975,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,6.58,TV (26 eps),Apr 1995 - Sep 1995,https://myanimelist.net/anime/7245/Sekai_Meisaku_Douwa__Wow_Maerchen_Oukoku
5976,Shining☆Romance,6.58,Music (1 eps),Nov 2017 - Nov 2017,https://myanimelist.net/anime/36684/Shining☆Romance
5977,Soratobu Yuureisen,6.58,Movie (1 eps),Jul 1969 - Jul 1969,https://myanimelist.net/anime/2811/Soratobu_Yuureisen
5978,Strike Witches: 501 Butai Hasshin Shimasu!,6.58,TV (12 eps),Apr 2019 - Jun 2019,https://myanimelist.net/anime/38004/Strike_Witches__501_Butai_Hasshin_Shimasu
5979,To Heart,6.58,TV (13 eps),Apr 1999 - Jun 1999,https://myanimelist.net/anime/472/To_Heart
5980,Ueno-san wa Bukiyou,6.58,TV (12 eps),Jan 2019 - Mar 2019,https://myanimelist.net/anime/37920/Ueno-san_wa_Bukiyou
5981,Uma Musume: Pretty Derby PV,6.58,ONA (1 eps),Mar 2016 - Mar 2016,https://myanimelist.net/anime/34453/Uma_Musume__Pretty_Derby_PV
5982,Wagaya no Oinari-sama.: Kuu-chan no Omake Gekijou,6.58,Special (12 eps),Jul 2008 - Jun 2009,https://myanimelist.net/anime/5484/Wagaya_no_Oinari-sama__Kuu-chan_no_Omake_Gekijou
5983,Winter Garden,6.58,Special (2 eps),Dec 2006 - Dec 2006,https://myanimelist.net/anime/1718/Winter_Garden
5984,Yu☆Gi☆Oh!: Hikari no Pyramid,6.58,Movie (1 eps),Aug 2004 - Aug 2004,https://myanimelist.net/anime/1894/Yu☆Gi☆Oh__Hikari_no_Pyramid
5985,Mahoutsukai Sally,6.57,TV (109 eps),Dec 1966 - Dec 1968,https://myanimelist.net/anime/3356/Mahoutsukai_Sally
5986,Monkey Turn V,6.57,TV (25 eps),Jul 2004 - Dec 2004,https://myanimelist.net/anime/2741/Monkey_Turn_V
5987,Nanaka 6/17 Special,6.57,Special (1 eps),Jun 2003 - Jun 2003,https://myanimelist.net/anime/5865/Nanaka_6_17_Special
5988,Neo Ranga,6.57,TV (48 eps),Apr 1998 - Sep 1999,https://myanimelist.net/anime/1163/Neo_Ranga
5989,Papa to Odorou,6.57,TV (16 eps),Jul 1999 - Jul 1999,https://myanimelist.net/anime/4742/Papa_to_Odorou
5990,Parade,6.57,Music (1 eps),Mar 2019 - Mar 2019,https://myanimelist.net/anime/41177/Parade
5991,Princess Tutu Recaps,6.57,Special (3 eps),Dec 2002 - May 2003,https://myanimelist.net/anime/3265/Princess_Tutu_Recaps
5992,RDG: Red Data Girl,6.57,TV (12 eps),Apr 2013 - Jun 2013,https://myanimelist.net/anime/14921/RDG__Red_Data_Girl
5993,Repaint,6.57,Music (1 eps),Feb 2022 - Feb 2022,https://myanimelist.net/anime/51087/Repaint
5994,Ring ni Kakero 1: Nichibei Kessen-hen,6.57,TV (12 eps),Apr 2006 - Jun 2006,https://myanimelist.net/anime/1771/Ring_ni_Kakero_1__Nichibei_Kessen-hen
5995,Saezuru Doubutsu wa Yarushikanai!,6.57,ONA (30 eps),Dec 2019 - Aug 2020,https://myanimelist.net/anime/42913/Saezuru_Doubutsu_wa_Yarushikanai
5996,Saikin Yatotta Maid ga Ayashii,6.57,TV (? eps),Jul 2022 -,https://myanimelist.net/anime/51837/Saikin_Yatotta_Maid_ga_Ayashii
5997,Saint October,6.57,TV (26 eps),Jan 2007 - Jun 2007,https://myanimelist.net/anime/1724/Saint_October
5998,Sengoku Musou SP: Sanada no Shou,6.57,Special (1 eps),Mar 2014 - Mar 2014,https://myanimelist.net/anime/21497/Sengoku_Musou_SP__Sanada_no_Shou
5999,Sengoku Otome: Momoiro Paradox,6.57,TV (13 eps),Apr 2011 - Jun 2011,https://myanimelist.net/anime/10308/Sengoku_Otome__Momoiro_Paradox
6000,Sensei no Ojikan: Doki Doki School Hours OVA,6.57,OVA (7 eps),Aug 2004 - Feb 2005,https://myanimelist.net/anime/6068/Sensei_no_Ojikan__Doki_Doki_School_Hours_OVA
6001,Shadow Skill (1996),6.57,OVA (3 eps),Sep 1996 - Nov 1996,https://myanimelist.net/anime/679/Shadow_Skill_1996
6002,Shouxi Yu Ling Shi,6.57,ONA (40 eps),Jun 2020 - Oct 2020,https://myanimelist.net/anime/42268/Shouxi_Yu_Ling_Shi
6003,Shu,6.57,ONA (1 eps),Mar 2019 - Mar 2019,https://myanimelist.net/anime/41222/Shu
6004,Sword Art Online: Sword Art Offline - Extra Edition,6.57,Special (1 eps),Apr 2014 - Apr 2014,https://myanimelist.net/anime/21879/Sword_Art_Online__Sword_Art_Offline_-_Extra_Edition
6005,Tales of Crestoria: Toga Waga wo Shoite Kare wa Tatsu,6.57,Special (1 eps),Oct 2020 - Oct 2020,https://myanimelist.net/anime/42832/Tales_of_Crestoria__Toga_Waga_wo_Shoite_Kare_wa_Tatsu
6006,Teekyuu,6.57,TV (12 eps),Oct 2012 - Dec 2012,https://myanimelist.net/anime/15125/Teekyuu
6007,The iDOLM@STER Million Live! 4th Anniversary PV,6.57,ONA (1 eps),Mar 2017 - Mar 2017,https://myanimelist.net/anime/35081/The_iDOLMSTER_Million_Live_4th_Anniversary_PV
6008,Tsuyokiss,6.57,TV (12 eps),Jul 2006 - Sep 2006,https://myanimelist.net/anime/1198/Tsuyokiss
6009,X/1999,6.57,Movie (1 eps),Aug 1996 - Aug 1996,https://myanimelist.net/anime/155/X_1999
6010,Ai Monogatari: 9 Love Stories,6.57,OVA (1 eps),Apr 1993 - Apr 1993,https://myanimelist.net/anime/2387/Ai_Monogatari__9_Love_Stories
6011,Anime de Wakaru Shinryounaika,6.57,ONA (20 eps),Feb 2015 - Jun 2015,https://myanimelist.net/anime/27911/Anime_de_Wakaru_Shinryounaika
6012,Bannou Bunka Neko-Musume (1998),6.57,TV (12 eps),Jan 1998 - Mar 1998,https://myanimelist.net/anime/375/Bannou_Bunka_Neko-Musume_1998
6013,Chunqiu Feng Shen,6.57,ONA (24 eps),Jul 2021 - Nov 2021,https://myanimelist.net/anime/49841/Chunqiu_Feng_Shen
6014,Chuuzumou,6.57,Movie (1 eps),Jan 2010 - Jan 2010,https://myanimelist.net/anime/8632/Chuuzumou
6015,Comic Party,6.57,TV (13 eps),Apr 2001 - Jun 2001,https://myanimelist.net/anime/289/Comic_Party
6016,Dakara Boku wa, H ga Dekinai.,6.57,TV (12 eps),Jul 2012 - Sep 2012,https://myanimelist.net/anime/12549/Dakara_Boku_wa_H_ga_Dekinai
6017,DearS,6.57,TV (12 eps),Jul 2004 - Sep 2004,https://myanimelist.net/anime/63/DearS
6018,Dragon Ball Z: Summer Vacation Special,6.57,Special (1 eps),Jul 1992 - Jul 1992,https://myanimelist.net/anime/22695/Dragon_Ball_Z__Summer_Vacation_Special
6019,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,6.57,Movie (1 eps),Jun 2019 - Jun 2019,https://myanimelist.net/anime/38897/Fate_kaleid_liner_Prisma☆Illya__Prisma☆Phantasm
6020,Freezing Specials,6.57,Special (6 eps),Mar 2011 - Aug 2011,https://myanimelist.net/anime/10172/Freezing_Specials
6021,Ginga Tetsudou 999: Eternal Fantasy,6.57,Movie (1 eps),Mar 1998 - Mar 1998,https://myanimelist.net/anime/3602/Ginga_Tetsudou_999__Eternal_Fantasy
6022,Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer,6.57,Movie (1 eps),Nov 2015 - Nov 2015,https://myanimelist.net/anime/33720/Girls___Panzer_Movie__3-pun_Chotto_de_Wakaru_Girls___Panzer
6023,Golgo 13: Queen Bee,6.57,OVA (1 eps),May 1998 - May 1998,https://myanimelist.net/anime/1761/Golgo_13__Queen_Bee
6024,Hyakka Ryouran: Samurai Bride Specials,6.57,Special (6 eps),Jun 2013 - Nov 2013,https://myanimelist.net/anime/19255/Hyakka_Ryouran__Samurai_Bride_Specials
6025,I★Chu: Halfway Through the Idol,6.57,TV (12 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/39725/I★Chu__Halfway_Through_the_Idol
6026,Jian Yu Feng Yun,6.57,ONA (40 eps),Nov 2021 - Apr 2022,https://myanimelist.net/anime/50501/Jian_Yu_Feng_Yun
6027,Kanojo mo Kanojo,6.57,TV (12 eps),Jul 2021 - Sep 2021,https://myanimelist.net/anime/43969/Kanojo_mo_Kanojo
6028,Killing Bites,6.57,TV (12 eps),Jan 2018 - Mar 2018,https://myanimelist.net/anime/34964/Killing_Bites
6029,Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,6.57,OVA (1 eps),2006 - 2006,https://myanimelist.net/anime/10732/Konjiki_no_Gash_Bell__Hashire_Gash_Ubawareta_Umagon
6030,Koyoi wa Halloween Night!,6.57,Music (1 eps),Oct 2020 - Oct 2020,https://myanimelist.net/anime/44345/Koyoi_wa_Halloween_Night
6031,Kuragehime: Eiyuu Retsuden☆,6.57,Special (4 eps),Jan 2011 - Apr 2011,https://myanimelist.net/anime/9754/Kuragehime__Eiyuu_Retsuden☆
6032,Ladies versus Butlers!,6.57,TV (12 eps),Jan 2010 - Mar 2010,https://myanimelist.net/anime/7148/Ladies_versus_Butlers
6033,.hack//Tasogare no Udewa Densetsu,6.56,TV (12 eps),Jan 2003 - Mar 2003,https://myanimelist.net/anime/298/hack__Tasogare_no_Udewa_Densetsu
6034,7 Seeds,6.56,ONA (12 eps),Jun 2019 - Jun 2019,https://myanimelist.net/anime/38735/7_Seeds
6035,86 Part 2 Recaps,6.56,Special (2 eps),Nov 2021 - Mar 2022,https://myanimelist.net/anime/50475/86_Part_2_Recaps
6036,Africa no Salaryman (TV),6.56,TV (12 eps),Oct 2019 - Dec 2019,https://myanimelist.net/anime/39590/Africa_no_Salaryman_TV
6037,Ai no Gakkou Cuore Monogatari,6.56,TV (26 eps),Apr 1981 - Sep 1981,https://myanimelist.net/anime/3835/Ai_no_Gakkou_Cuore_Monogatari
6038,Akihabara Dennou-gumi,6.56,TV (26 eps),Apr 1998 - Sep 1998,https://myanimelist.net/anime/2288/Akihabara_Dennou-gumi
6039,Aoki Hagane no Arpeggio: Ars Nova - Kirikumas,6.56,Special (13 eps),Apr 2014 - Jun 2014,https://myanimelist.net/anime/23627/Aoki_Hagane_no_Arpeggio__Ars_Nova_-_Kirikumas
6040,Appleseed,6.56,OVA (1 eps),Apr 1988 - Apr 1988,https://myanimelist.net/anime/937/Appleseed
6041,Aru Hi Inu no Kuni kara Tegami ga Kite,6.56,OVA (1 eps),Sep 2015 - Sep 2015,https://myanimelist.net/anime/31387/Aru_Hi_Inu_no_Kuni_kara_Tegami_ga_Kite
6042,Berserk 2nd Season,6.56,TV (12 eps),Apr 2017 - Jun 2017,https://myanimelist.net/anime/34055/Berserk_2nd_Season
6043,Bleach KaraBuri!: Gotei Juusan Yatai Daisakusen!,6.56,OVA (1 eps),Sep 2008 - Sep 2008,https://myanimelist.net/anime/35118/Bleach_KaraBuri__Gotei_Juusan_Yatai_Daisakusen
6044,Bubblegum Crash,6.56,OVA (3 eps),May 1991 - Dec 1991,https://myanimelist.net/anime/1348/Bubblegum_Crash
6045,Busou Shinki Moon Angel,6.56,ONA (10 eps),Sep 2011 - Jan 2012,https://myanimelist.net/anime/11103/Busou_Shinki_Moon_Angel
6046,Candy Candy: Haru no Yobigoe,6.56,Movie (1 eps),Mar 1978 - Mar 1978,https://myanimelist.net/anime/2801/Candy_Candy__Haru_no_Yobigoe
6047,Cardfight!! Vanguard: overDress Season 2,6.56,TV (13 eps),Oct 2021 - Dec 2021,https://myanimelist.net/anime/48862/Cardfight_Vanguard__overDress_Season_2
6048,D.C.S.S: Da Capo Second Season Omake,6.56,Special (2 eps),Oct 2005 - Apr 2006,https://myanimelist.net/anime/4508/DCSS__Da_Capo_Second_Season_Omake
6049,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,6.56,Movie (1 eps),Dec 2006 - Dec 2006,https://myanimelist.net/anime/2606/Digimon_Savers_the_Movie__Kyuukyoku_Power_Burst_Mode_Hatsudou
6050,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,6.56,Special (1 eps),Aug 2007 - Aug 2007,https://myanimelist.net/anime/4712/Digimon_Savers__Agumon_Gaomon_Lalamon_Bakuretsu_Jougai_Last_Battle
6051,Fatal Fury: The Motion Picture,6.56,Movie (1 eps),Jul 1994 - Jul 1994,https://myanimelist.net/anime/504/Fatal_Fury__The_Motion_Picture
6052,Glass no Kantai: La Legende du Vent de l'Univers,6.56,TV (24 eps),Apr 2006 - Sep 2006,https://myanimelist.net/anime/973/Glass_no_Kantai__La_Legende_du_Vent_de_lUnivers
6053,Godzilla 2: Kessen Kidou Zoushoku Toshi,6.56,Movie (1 eps),May 2018 - May 2018,https://myanimelist.net/anime/36816/Godzilla_2__Kessen_Kidou_Zoushoku_Toshi
6054,Gyakuten Saiban 6 Prologue,6.56,ONA (1 eps),Mar 2016 - Mar 2016,https://myanimelist.net/anime/32946/Gyakuten_Saiban_6_Prologue
6055,Hamelin no Violin Hiki,6.56,TV (25 eps),Oct 1996 - Mar 1997,https://myanimelist.net/anime/1325/Hamelin_no_Violin_Hiki
6056,Happy☆Lucky Bikkuriman,6.56,TV (46 eps),Oct 2006 - Sep 2007,https://myanimelist.net/anime/15913/Happy☆Lucky_Bikkuriman
6057,Howling,6.56,Music (1 eps),Aug 2021 - Aug 2021,https://myanimelist.net/anime/50036/Howling
6058,Huan Jie Wang,6.56,ONA (20 eps),May 2018 - Oct 2018,https://myanimelist.net/anime/37887/Huan_Jie_Wang
6059,Huyao Xiao Hongniang: Liang Shenghua,6.56,ONA (12 eps),Mar 2021 - Jun 2021,https://myanimelist.net/anime/48694/Huyao_Xiao_Hongniang__Liang_Shenghua
6060,Ikkitousen: Great Guardians Specials,6.56,Special (6 eps),Sep 2008 - Feb 2009,https://myanimelist.net/anime/5333/Ikkitousen__Great_Guardians_Specials
6061,Kamen Rider Den-O: Imagin Anime,6.56,OVA (10 eps),Apr 2008 - Apr 2008,https://myanimelist.net/anime/3923/Kamen_Rider_Den-O__Imagin_Anime
6062,Kemeko Deluxe!,6.56,TV (12 eps),Oct 2008 - Dec 2008,https://myanimelist.net/anime/3464/Kemeko_Deluxe
6063,Kiss Dum: Engage Planet,6.56,TV (26 eps),Apr 2007 - Sep 2007,https://myanimelist.net/anime/2106/Kiss_Dum__Engage_Planet
6064,Kitty's Paradise,6.56,TV (16 eps),Apr 1994 - Sep 1994,https://myanimelist.net/anime/4023/Kittys_Paradise
6065,Kobo-chan,6.56,TV (63 eps),Oct 1992 - Mar 1994,https://myanimelist.net/anime/19585/Kobo-chan
6066,Kono Machi ni Hare wa Konai,6.56,Music (1 eps),Jan 2022 - Jan 2022,https://myanimelist.net/anime/50881/Kono_Machi_ni_Hare_wa_Konai
6067,Kuromajo-san ga Tooru!!,6.56,TV (60 eps),Apr 2012 - Feb 2014,https://myanimelist.net/anime/13159/Kuromajo-san_ga_Tooru
6068,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,6.56,ONA (5 eps),Nov 2013 - Jul 2014,https://myanimelist.net/anime/21241/Kyoukai_no_Kanata__Idol_Saiban_Mayoi_Nagara_mo_Kimi_wo_Sabaku_Tami
6069,Mobile Suit Gundam NT,6.56,Movie (1 eps),Nov 2018 - Nov 2018,https://myanimelist.net/anime/37764/Mobile_Suit_Gundam_NT
6070,Morita-san wa Mukuchi,6.56,OVA (1 eps),Mar 2011 - Mar 2011,https://myanimelist.net/anime/9774/Morita-san_wa_Mukuchi
6071,Norn9: Norn+Nonet,6.56,TV (12 eps),Jan 2016 - Mar 2016,https://myanimelist.net/anime/31452/Norn9__Norn_Nonet
6072,Nowisee,6.56,Music (24 eps),Aug 2015 - Jul 2017,https://myanimelist.net/anime/32633/Nowisee
6073,Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai,6.56,Special (1 eps),Sep 2007 - Sep 2007,https://myanimelist.net/anime/5256/Pokemon_Fushigi_no_Dungeon__Toki_no_Tankentai_Yami_no_Tankentai
6074,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,6.56,OVA (1 eps),Mar 2014 - Mar 2014,https://myanimelist.net/anime/23871/Puchimas__Petit_Petit_iDOLMSTER_-_Fuyu→Kotatsu←Haru
6075,Ryuugajou Nanana no Maizoukin (TV): Nanana Nippon Mukashibanashi,6.56,Special (6 eps),Jun 2014 - Nov 2014,https://myanimelist.net/anime/25117/Ryuugajou_Nanana_no_Maizoukin_TV__Nanana_Nippon_Mukashibanashi
6076,Shining Star,6.56,TV (52 eps),Oct 2017 - Dec 2018,https://myanimelist.net/anime/39918/Shining_Star
6077,Sora no Manimani Specials,6.56,Special (3 eps),Sep 2009 - Dec 2009,https://myanimelist.net/anime/6885/Sora_no_Manimani_Specials
6078,Soreyuke! Uchuu Senkan Yamamoto Youko (1999),6.56,TV (26 eps),Apr 1999 - Sep 1999,https://myanimelist.net/anime/1618/Soreyuke_Uchuu_Senkan_Yamamoto_Youko_1999
6079,Spider Riders: Oracle no Yuusha-tachi,6.56,TV (26 eps),Apr 2006 - Sep 2006,https://myanimelist.net/anime/2619/Spider_Riders__Oracle_no_Yuusha-tachi
6080,Sword Art Online II: Sword Art Offline II,6.56,Special (9 eps),Oct 2014 - Jun 2015,https://myanimelist.net/anime/28063/Sword_Art_Online_II__Sword_Art_Offline_II
6081,Tate no Yuusha no Nariagari Season 2,6.56,TV (13 eps),Apr 2022 - Jun 2022,https://myanimelist.net/anime/40356/Tate_no_Yuusha_no_Nariagari_Season_2
6082,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,6.56,Movie (1 eps),Dec 2003 - Dec 2003,https://myanimelist.net/anime/8108/Tottoko_Hamtarou_Movie_3__Ham_Ham_Grand_Prix_Aurora_Tani_no_Kiseki_-_Ribon-chan_Kiki_Ippatsu
