Rank,Title,Score,Episodes,Airing
9071,King's Raid: Ishi wo Tsugumono-tachi,6.01,TV (26 eps),Oct 2020 - Mar 2021
9072,Kiss Dum: Omokage,6.01,Special (1 eps),Sep 2011 - Sep 2011
9073,Koneko no Studio,6.01,Movie (1 eps),Apr 1959 - Apr 1959
9074,Little Polar Bear: Shirokuma-kun, Fune ni Noru,6.01,OVA (1 eps),Dec 1991 - Dec 1991
9075,Little Scarlet Bad Girl feat. Hatsune Miku,6.01,Music (1 eps),Jul 2015 - Jul 2015
9076,Lovedol: Lovely Idol OVA,6.01,OVA (1 eps),Mar 2007 - Mar 2007
9077,Aki-Sora: Yume no Naka,6.00,OVA (2 eps),Jul 2010 - Nov 2010
9078,Amnesia,6.00,TV (12 eps),Jan 2013 - Mar 2013
9079,Arifureta Shokugyou de Sekai Saikyou Recap,6.00,Special (1 eps),Aug 2019 - Aug 2019
9080,Chocomatsu-san: Valentine's Day-hen,6.00,ONA (3 eps),Feb 2021 - Feb 2021
9081,Choujin Locke: Shinsekai Sentai,6.00,OVA (2 eps),Aug 1991 - Oct 1991
9082,Crush Gear Nitro,6.00,TV (50 eps),Feb 2003 - Jan 2004
9083,Devilman: Crybaby - Digest Eizou,6.00,ONA (1 eps),Mar 2018 - Mar 2018
9084,Dr. Slump: Arale-chan - Penguin Mura Eiyuu Densetsu,6.00,Special (1 eps),Jan 1982 - Jan 1982
9085,Fukuyama Gekijou: Natsu no Himitsu,6.00,OVA (1 eps),Sep 1990 - Sep 1990
9086,gdgd Fairies 2 Episode 0,6.00,Special (1 eps),Dec 2012 - Dec 2012
9087,Ginga Tansa 2100-nen: Border Planet,6.00,Special (1 eps),Aug 1986 - Aug 1986
9088,Harbor Tale,6.00,Movie (1 eps),2011 - 2011
9089,Heisei Tensai Bakabon,6.00,TV (46 eps),Jan 1990 - Dec 1990
9090,Hero Bank,6.00,TV (51 eps),Apr 2014 - Mar 2015
9091,Ippatsu Kanta-kun,6.00,TV (53 eps),Sep 1977 - Sep 1978
9092,Kishin Houkou Demonbane,6.00,OVA (1 eps),Jul 2004 - Jul 2004
9093,Kotowaza Gundam-san (ONA),6.00,ONA (17 eps),Feb 2015 - Apr 2015
9094,Kusatta Kyoushi no Houteishiki,6.00,OVA (2 eps),Nov 1994 - Nov 1995
9095,Lost,6.00,Music (1 eps),Nov 2017 - Nov 2017
9096,Machine Robo: Butchigiri Battle Hackers,6.00,TV (31 eps),Jun 1987 - Dec 1987
9097,Maou Dante,6.00,TV (13 eps),Aug 2002 - Nov 2002
9098,Master of Epic: The Animation Age,6.00,TV (12 eps),Jan 2007 - Mar 2007
9099,Megumi,6.00,ONA (1 eps),Mar 2008 - Mar 2008
9100,Miss Monochrome: Watashi dake no Monogatari,6.00,Music (1 eps),Sep 2014 - Sep 2014
9101,Mouse,6.00,TV (12 eps),Jan 2003 - Mar 2003
9102,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,6.00,TV (13 eps),Jul 2003 - Sep 2003
9103,Neko nanka Yondemo Konai.,6.00,TV (12 eps),Oct 2015 - Dec 2015
9104,Nippon-ichi no Otoko no Tamashii,6.00,TV (16 eps),Jan 1999 - Jan 1999
9105,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,6.00,Movie (1 eps),Apr 2017 - Apr 2017
9106,Piano (TV),6.00,TV (10 eps),Nov 2002 - Jan 2003
9107,Play the Lupin: Clips x Parts Collection,6.00,Music (4 eps),Apr 2009 - Apr 2009
9108,Saint Beast: Seijuu Kourin-hen,6.00,TV (6 eps),May 2003 - Jun 2003
9109,Saishuu Shiken Kujira Progressive,6.00,OVA (1 eps),Mar 2008 - Mar 2008
9110,Seikon no Qwaser II Picture Drama,6.00,Special (4 eps),Jul 2011 - Oct 2011
9111,Shiawase Pasta Story,6.00,ONA (8 eps),Nov 2010 - Oct 2011
9112,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,6.00,TV (12 eps),May 2005 - Jul 2005
9113,Shounen Sunday CM: All-Star Total Appearance,6.00,Special (1 eps),Mar 1999 - Mar 1999
9114,Snickers x Shingeki no Kyojin,6.00,Special (2 eps),Oct 2019 - Nov 2019
9115,Taisei Kensetsu: Sri Lanka Kousokudouro,6.00,Special (1 eps),Dec 2013 - Dec 2013
9116,Takane no Jitensha,6.00,Special (1 eps),Jul 2008 - Jul 2008
9117,Tales of the Rays,6.00,ONA (2 eps),Feb 2017 - Jan 2018
9118,Tenshi na Konamaiki Specials,6.00,Special (13 eps),Aug 2002 - Aug 2003
9119,Tetsuwan Atom: Ao Kishi no Kan,6.00,Movie (1 eps),Jul 1999 - Jul 1999
9120,Time Bokan 2000: Kaitou Kiramekiman,6.00,TV (26 eps),Apr 2000 - Oct 2000
9121,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,6.00,OVA (1 eps),Sep 1996 - Sep 1996
9122,Warau Arsnotoria Sun!,6.01,TV (12 eps),Jul 2022 -
9123,Xiong Bing Lian,6.00,ONA (33 eps),Jun 2017 - Apr 2018
9124,Magical Suite Prism Nana,5.99,OVA (7 eps),Nov 2015 -
9125,Mangchi,5.99,Movie (1 eps),Aug 2004 - Aug 2004
9126,Marine Snow no Densetsu,5.99,Special (1 eps),Aug 1980 - Aug 1980
9127,Midori-ko,5.99,Movie (1 eps),Sep 2011 - Sep 2011
9128,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,5.99,Movie (1 eps),Mar 1984 - Mar 1984
9129,Nisshin Seifun Group CM,5.99,Special (3 eps),Mar 2010 - Apr 2015
9130,Nurse Witch Komugi-chan R,5.99,TV (12 eps),Jan 2016 - Mar 2016
9131,Ongaku Shoujo (TV),5.99,TV (12 eps),Jul 2018 - Sep 2018
9132,Riki-Oh: Toukatsu Jigoku,5.99,OVA (1 eps),Jun 1989 - Jun 1989
9133,Ryuusei Sentai Musumet,5.99,TV (13 eps),Oct 2004 - Dec 2004
9134,Sengoku Majin Goushougun (Movie),5.99,Movie (1 eps),Apr 1982 - Apr 1982
9135,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,5.99,Music (4 eps),Mar 2008 - Mar 2008
9136,Shisha no Sho,5.99,Movie (1 eps),Jul 2005 - Jul 2005
9137,Taiko no Tatsujin,5.99,TV (26 eps),Apr 2005 - May 2006
9138,Tsuruhime Ja!,5.99,TV (49 eps),Jan 1990 - Dec 1990
9139,VitaminX Addiction,5.99,OVA (3 eps),Aug 2011 - Oct 2011
9140,Witch Hat: Majo to Boushi no Waltz,5.99,Music (1 eps),Apr 2014 - Apr 2014
9141,Wooser no Sono Higurashi: Ken to Pants to Wooser to,5.99,Special (1 eps),Mar 2013 - Mar 2013
9142,Yi Shijie Zhongyao Pu,5.99,ONA (40 eps),May 2020 - Sep 2020
9143,Zoids Wild Zero,5.99,TV (50 eps),Oct 2019 - Oct 2020
9144,Aftermath,5.99,Music (1 eps),May 2016 - May 2016
9145,Ark,5.99,Movie (1 eps),Jun 2005 - Jun 2005
9146,Brothers Conflict,5.99,TV (12 eps),Jul 2013 - Sep 2013
9147,By Your Side,5.99,Music (1 eps),Mar 2014 - Mar 2014
9148,Captain Future: Kareinaru Taiyokei Race,5.99,Special (1 eps),Dec 1978 - Dec 1978
9149,Choegang Habche: Mix Master,5.99,TV (39 eps),May 2010 - Mar 2011
9150,Corpse Party: Missing Footage,5.99,OVA (1 eps),Aug 2012 - Aug 2012
9151,Detective Conan: Let's Experience the Jomon Period!,5.99,OVA (1 eps),Jun 1999 - Jun 1999
9152,Dies Irae: To the Ring Reincarnation,5.99,ONA (6 eps),Jul 2018 - Jul 2018
9153,DNA Sights 999.9,5.99,OVA (1 eps),Dec 1998 - Dec 1998
9154,Doujouji,5.99,Movie (1 eps),1976 - 1976
9155,Dr. Slump Movie 11: Dr. Mashirito & Abale-chan,5.99,Movie (1 eps),Mar 2007 - Mar 2007
9156,Dry Dry Try,5.99,Music (1 eps),Nov 2017 - Nov 2017
9157,Flowering Heart 2,5.99,TV (26 eps),May 2017 - Nov 2017
9158,Futari Daka,5.99,TV (36 eps),Sep 1984 - Jul 1985
9159,Giniro no Kami no Agito Pilot,5.99,Special (1 eps),Jun 2006 - Jun 2006
9160,Gunslinger Stratos,5.99,ONA (1 eps),Mar 2014 - Mar 2014
9161,Happy World!,5.99,OVA (3 eps),Dec 2002 - Jun 2003
9162,Hipira-kun,5.99,TV (10 eps),Dec 2009 - Dec 2009
9163,Isuca,5.99,TV (10 eps),Jan 2015 - Mar 2015
9164,Juugo Shounen Hyouryuuki,5.99,Special (1 eps),Aug 1982 - Aug 1982
9165,Kakkou no Iikagen,5.99,ONA (? eps),Apr 2022 -
9166,Kashi no Ki Mokku,5.99,TV (52 eps),Jan 1972 - Dec 1972
9167,Kimagure Robot,5.99,TV (10 eps),Dec 2004 - Dec 2004
9168,Kite,5.99,Music (1 eps),Apr 2020 - Apr 2020
9169,Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,5.99,Movie (1 eps),Mar 2007 - Mar 2007
9170,Koukaku no Pandora: Pandoradio,5.99,Special (6 eps),May 2016 - Oct 2016
9171,Lesson XX,5.99,OVA (1 eps),Apr 1995 - Apr 1995
9172,Akuemon,5.98,OVA (1 eps),Jul 1993 - Jul 1993
9173,Ao ga Niki Umi Yori Fukai Sora no Shita,5.98,Music (1 eps),Dec 2018 - Dec 2018
9174,Bacterial Contamination,5.98,Music (1 eps),Feb 2012 - Feb 2012
9175,Choukadou Girl ⅙,5.98,TV (12 eps),Apr 2019 - Jun 2019
9176,Cyborg 009: Kaijuu Sensou,5.98,Movie (1 eps),Mar 1967 - Mar 1967
9177,Don Chuck Monogatari,5.98,TV (26 eps),Apr 1975 - Sep 1975
9178,Enen no Shouboutai Mini Anime,5.98,ONA (30 eps),Jan 2021 - Jul 2021
9179,Getsumen To Heiki Mina Specials,5.98,Special (2 eps),Jun 2007 - Aug 2007
9180,Gorillaman,5.98,OVA (2 eps),Jun 1992 - Dec 1993
9181,Green Green OVA,5.98,OVA (1 eps),Dec 2002 - Dec 2002
9182,Hanakappa,5.98,TV (? eps),Mar 2010 -
9183,Haou Daikei Ryuu Knight: Adeu Legend Final,5.98,OVA (1 eps),May 1996 - May 1996
9184,Hare Tokidoki Buta,5.98,Movie (1 eps),Aug 1988 - Aug 1988
9185,Hatsukoi Monster: Mou Chotto dake Tsuzukunja,5.98,OVA (1 eps),Feb 2017 - Feb 2017
9186,He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo,5.98,ONA (3 eps),Sep 2018 - Mar 2019
9187,Hello Kitty no Nagagutsu wo Naita Neko,5.98,OVA (1 eps),Dec 2001 - Dec 2001
9188,Hi☆sCoool! SeHa Girls Special,5.98,Special (1 eps),Nov 2016 - Nov 2016
9189,Hiroshima e no Tabi,5.98,OVA (1 eps),Jul 1994 - Jul 1994
9190,Hitotsubu ni Kawaranu Ai wo Komete,5.98,ONA (1 eps),Jun 2013 - Jun 2013
9191,Hortensia Saga,5.98,ONA (7 eps),Mar 2015 - Apr 2019
9192,Juusou Kikou Dancougar Nova,5.98,TV (12 eps),Feb 2007 - May 2007
9193,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,5.98,ONA (12 eps),Sep 2016 - Dec 2016
9194,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,5.98,OVA (2 eps),Dec 2014 - Dec 2014
9195,Kero Kero Keroppi no Robin Hood,5.98,OVA (1 eps),Jan 1994 - Jan 1994
9196,Love♥Love? Specials,5.98,Special (4 eps),Sep 2004 - Jan 2005
9197,Mahou Sensou,5.98,TV (12 eps),Jan 2014 - Mar 2014
9198,Mahoutsukai Jiji,5.98,ONA (1 eps),Dec 2011 - Dec 2011
9199,Metroid Short Animation,5.98,ONA (1 eps),Jun 2016 - Jun 2016
9200,Monogatari no Aru Satou,5.98,ONA (1 eps),Oct 2017 - Oct 2017
9201,Najica Dengeki Sakusen,5.98,TV (12 eps),Oct 2001 - Dec 2001
9202,Psychoarmor Govarian,5.98,TV (26 eps),Jul 1983 - Dec 1983
9203,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,5.98,Special (6 eps),Jul 2012 - Dec 2012
9204,Soratobu Toshi Keikaku,5.98,Music (1 eps),Sep 2005 - Sep 2005
9205,Strange+,5.98,TV (12 eps),Jan 2014 - Mar 2014
9206,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,5.98,OVA (1 eps),Mar 1995 - Mar 1995
9207,True Love Story,5.98,OVA (3 eps),Sep 2003 - Apr 2004
9208,Urban Caravan,5.98,Music (1 eps),Sep 2016 - Sep 2016
9209,Wave!!: Surfing Yappe!!,5.98,Movie (3 eps),Oct 2020 - Oct 2020
9210,World's End Umbrella,5.98,Music (1 eps),Feb 2010 - Feb 2010
9211,Yagami-kun no Katei no Jijou,5.98,OVA (3 eps),May 1990 - May 1990
9212,Yoshimune,5.98,TV (24 eps),Apr 2006 - Sep 2006
9213,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV) Recaps,5.97,Special (3 eps),Jul 2021 - Jul 2021
9214,Marie & Gali ver. 2.0,5.97,TV (30 eps),Mar 2010 - Mar 2011
9215,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,5.97,Special (1 eps),1992 - 1992
9216,Mori no Andou,5.97,ONA (1 eps),Jan 2006 - Jan 2006
9217,Nandaka Velonica,5.97,TV (10 eps),Mar 2014 - Mar 2014
9218,Ninjala Episode 0,5.97,ONA (1 eps),Mar 2020 - Mar 2020
9219,Paradise (Music),5.97,Music (1 eps),Aug 2018 - Aug 2018
9220,Patalliro Saiyuuki! Special,5.97,Special (1 eps),Jan 2006 - Jan 2006
9221,Queen's Blade: Rurou no Senshi Specials,5.97,Special (6 eps),Jun 2009 - Nov 2009
9222,Regalia: The Three Sacred Stars,5.97,TV (13 eps),Jul 2016 - Nov 2016
9223,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,5.97,Movie (1 eps),Dec 2000 - Dec 2000
9224,Saint Luminous Jogakuin,5.97,TV (13 eps),Oct 1998 - Dec 1998
9225,Samurai Gun,5.97,TV (12 eps),Oct 2004 - Dec 2004
9226,Sarutobi Ecchan,5.97,TV (26 eps),Oct 1971 - Mar 1972
9227,Sengoku Kitan Youtouden,5.97,OVA (3 eps),May 1987 - Nov 1988
9228,Shibai Taroka,5.97,OVA (2 eps),Nov 1993 - May 1994
9229,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,5.97,Special (1 eps),Jan 2005 - Jan 2005
9230,Shounen Ashibe: Go! Go! Goma-chan 2,5.97,TV (32 eps),Apr 2017 - Feb 2018
9231,Slime-tachi no Itobata Kaigi,5.97,ONA (25 eps),Aug 2020 - Dec 2020
9232,Slow Start: Web Yokoku Movie,5.97,ONA (11 eps),Jan 2018 - Mar 2018
9233,Toji no Miko: Kizamishi Issen no Tomoshibi,5.97,ONA (2 eps),Jan 2018 - Feb 2018
9234,Turning Mecard,5.97,TV (52 eps),Feb 2015 - Feb 2016
9235,UFO Senshi Dai Apolon,5.97,TV (26 eps),Apr 1976 - Sep 1976
9236,Ultra B,5.97,TV (119 eps),Apr 1987 - Mar 1989
9237,Umi Monogatari: Kanon to Iku Amamikoshima,5.97,Special (13 eps),Oct 2009 - Mar 2010
9238,Usaru-san,5.97,Special (4 eps),Oct 2009 - Oct 2009
9239,Wang Gu Shenhua Zhi Tian Xuanzhe,5.97,ONA (12 eps),Apr 2020 - Jun 2020
9240,Xiang Qi Wang,5.97,TV (26 eps),2006 - 2006
9241,Yami Shibai 7,5.97,TV (13 eps),Jul 2019 - Sep 2019
9242,Yowai Mushi,5.97,Special (1 eps),Nov 2012 - Nov 2012
9243,Yumemi no E,5.97,Movie (1 eps),Aug 2019 - Aug 2019
9244,Zero Duel Masters,5.97,TV (12 eps),Apr 2007 - Sep 2007
9245,Zuori Qing Kong Pilot,5.97,ONA (1 eps),Jan 2014 - Jan 2014
9246,Ano Hi no Kokoro wo Toraete,5.97,ONA (1 eps),Oct 2019 - Oct 2019
9247,Azur Lane Recap,5.97,Special (1 eps),Nov 2019 - Nov 2019
9248,Bannou Yasai Ninninman,5.97,Movie (1 eps),Mar 2011 - Mar 2011
9249,Baymax,5.97,Music (1 eps),Nov 2014 - Nov 2014
9250,Bernard-jou Iwaku.,5.97,TV (12 eps),Oct 2016 - Dec 2016
9251,Birth,5.97,OVA (1 eps),Jul 1984 - Jul 1984
9252,Cestvs: The Roman Fighter,5.97,TV (11 eps),Apr 2021 - Jun 2021
9253,Circlet Princess,5.97,TV (12 eps),Jan 2019 - Mar 2019
9254,Colorful,5.97,TV (16 eps),Sep 1999 - Sep 1999
9255,Dallos,5.97,OVA (4 eps),Dec 1983 - Jul 1984
9256,Donten,5.97,Music (1 eps),Mar 2019 - Mar 2019
9257,Fate/Zero Cafe,5.97,Movie (2 eps),Jul 2013 - Mar 2016
9258,First Squad: The Moment of Truth,5.97,Movie (1 eps),May 2009 - May 2009
9259,Flying Witch Petit Special,5.97,Special (1 eps),Jun 2016 - Jun 2016
9260,Grimms Notes The Animation,5.97,TV (12 eps),Jan 2019 - Mar 2019
9261,Gunslinger Stratos The Animation: Kikan/Kaze no Yukue,5.97,ONA (1 eps),Jun 2015 - Jun 2015
9262,Haou Daikei Ryuu Knight: Adeu Legend II,5.97,OVA (3 eps),Dec 1995 - Apr 1996
9263,Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto,5.97,ONA (1 eps),May 2016 - May 2016
9264,Hello Kitty: Ringo no Mori no Fantasy,5.97,TV (13 eps),Apr 2006 - Sep 2006
9265,Junkers Come Here: Memories of You,5.97,OVA (1 eps),Jul 1994 - Jul 1994
9266,Kabatotto,5.97,TV (300 eps),Jan 1971 - Sep 1972
9267,Kanojo wa Zombie,5.97,Music (1 eps),Jan 2016 - Jan 2016
9268,Kawasaki Frontale x Tentai Senshi Sunred,5.97,Special (4 eps),Feb 2009 - Feb 2009
9269,Kikou Kai Galient OVA,5.97,OVA (3 eps),Jan 1986 - Aug 1986
9270,Kouryuu Densetsu Villgust,5.97,OVA (2 eps),Jan 1993 - Mar 1993
9271,Legend of Crystania,5.97,OVA (3 eps),Nov 1996 - Apr 1997
9272,Life: Jinsei no Taisetsu na Toki ni...,5.97,ONA (1 eps),Mar 2013 - Mar 2013
9273,Akai Koudan Zillion Recaps,5.96,Special (3 eps),Jul 1987 - Aug 1988
9274,Bakuen Campus Guardress,5.96,OVA (4 eps),May 1994 - Nov 1994
9275,Barbapapa Sekai wo Mawaru,5.96,TV (50 eps),Jul 1999 - Oct 1999
9276,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,5.96,TV (12 eps),Jul 2014 - Sep 2014
9277,Dahua Zhi Shaonian You,5.96,ONA (16 eps),Aug 2020 - Nov 2020
9278,DD Hokuto no Ken 2 Ichigo Aji+,5.96,TV (12 eps),Oct 2015 - Dec 2015
9279,Detatoko Princess,5.96,OVA (3 eps),Dec 1997 - May 1998
9280,Dorami-chan: A Blue Straw Hat,5.96,Movie (1 eps),Mar 1994 - Mar 1994
9281,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,5.96,Special (5 eps),Nov 2012 - Mar 2013
9282,Go for 2020,5.96,Movie (1 eps),Sep 2016 - Sep 2016
9283,Hana wa Saku: Touhoku ni Saku,5.96,Special (1 eps),Sep 2014 - Sep 2014
9284,Harukana Receive: Yokoku,5.96,ONA (11 eps),Jul 2018 - Sep 2018
9285,Hello Kitty no Match Uri Shoujo,5.96,OVA (1 eps),Nov 2001 - Nov 2001
9286,Hokuto no Ken: Legend of Heroes,5.96,Special (1 eps),2007 - 2007
9287,iDOLM@STER Xenoglossia Specials,5.96,Special (9 eps),Jul 2007 - Mar 2008
9288,Itazura Majo to Nemuranai Machi,5.96,ONA (1 eps),Dec 2017 - Dec 2017
9289,Kashou no Tsuki: Aki Kyougen,5.96,OVA (2 eps),Dec 1998 - Jan 1999
9290,Kaze no Toori Michi,5.96,Music (1 eps),Dec 2004 - Dec 2004
9291,Kaze wa Fuiteru ka?,5.96,Music (1 eps),May 2020 - May 2020
9292,Kumi to Tulip,5.96,Movie (1 eps),Mar 2015 - Mar 2015
9293,Love in Ruins feat. Sinéad Harnett,5.96,Music (1 eps),Aug 2017 - Aug 2017
9294,Lunn wa Kaze no Naka,5.96,OVA (1 eps),Apr 1985 - Apr 1985
9295,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Mini Picture Drama,5.96,Special (2 eps),Mar 2013 - Mar 2013
9296,Malice@Doll,5.96,OVA (3 eps),Apr 2001 - Jun 2001
9297,Miren Record,5.96,Music (1 eps),Oct 2018 - Oct 2018
9298,Nanami-chan,5.96,TV (12 eps),Oct 2004 - Jan 2005
9299,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,5.96,Movie (1 eps),Mar 1989 - Mar 1989
9300,Poputepipikku Specials,5.96,Special (3 eps),Feb 2018 - Mar 2018
9301,Queen's Blade: Unlimited,5.96,OVA (2 eps),Jul 2018 - Feb 2020
9302,Saru Getchu: On Air 2nd,5.96,TV (51 eps),Oct 2006 - Sep 2007
9303,Seihou Tenshi Angel Links,5.96,TV (13 eps),Apr 1999 - Jun 1999
9304,Seikon no Qwaser Picture Drama,5.96,Special (16 eps),Apr 2010 - Nov 2010
9305,Tales of Crestoria,5.96,ONA (4 eps),Sep 2018 - Apr 2020
9306,Tsuritama: Harikitte Contest,5.96,Special (1 eps),Nov 2012 - Nov 2012
9307,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,5.96,TV (24 eps),Apr 2020 - Sep 2020
9308,Ultra Nyan 2: The Great Happy Operation,5.96,Movie (1 eps),Mar 1998 - Mar 1998
9309,Urvan,5.96,ONA (1 eps),Feb 2021 - Feb 2021
9310,Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction,5.96,Special (1 eps),Jan 2009 - Jan 2009
9311,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,5.95,Special (1 eps),Jul 2007 - Jul 2007
9312,Mine,5.95,Music (1 eps),Apr 2014 - Apr 2014
9313,Mobile Suit SD Gundam Mk IV,5.95,OVA (2 eps),Sep 1990 - Sep 1990
9314,Na mo Nai Mainichi,5.95,Music (1 eps),Jun 2012 - Jun 2012
9315,Neko Ramen: Ore no Shouyu Aji,5.95,ONA (13 eps),2008 - 2008
9316,Ouritsu Uchuugun: Honneamise no Tsubasa Pilot,5.95,Special (1 eps),1985 - 1985
9317,Shan T Lao Fu Zi,5.95,Movie (1 eps),Aug 1983 - Aug 1983
9318,Shoka,5.95,Special (1 eps),Mar 2010 - Mar 2010
9319,Soliton no Akuma,5.95,Movie (1 eps),1997 - 1997
9320,Suki Desu Suzuki-kun!!,5.95,OVA (2 eps),Dec 2009 - Jul 2010
9321,Tamala 2010: A Punk Cat in Space,5.95,Movie (1 eps),Oct 2002 - Oct 2002
9322,Teekyuu 8 Specials,5.95,Special (2 eps),Feb 2017 - Feb 2017
9323,Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama,5.95,ONA (5 eps),Aug 2021 - Dec 2021
9324,Tomica Kizuna Gattai: Earth Granner,5.95,TV (51 eps),Apr 2020 - Mar 2021
9325,Touken Ranbu: Hanamaru - Makuai Kaisouroku Manner Movies,5.95,Movie (2 eps),Dec 2017 - Dec 2017
9326,Twin Angel Break,5.95,TV (12 eps),Apr 2017 - Jun 2017
9327,Yuuki Yuuna wa Yuusha de Aru Churutto!,5.95,TV (12 eps),Apr 2021 - Jun 2021
9328,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,5.95,OVA (2 eps),Oct 1997 - Dec 1997
9329,Zenonzard The Animation,5.95,ONA (9 eps),Jan 2020 - Oct 2020
9330,Zou no Senaka: Tabidatsu Hi,5.94,OVA (2 eps),Oct 2007 - Oct 2007
9331,A.D. Police (TV),5.95,TV (12 eps),Apr 1999 - Jul 1999
9332,Angel Cop,5.95,OVA (6 eps),Sep 1989 - May 1994
9333,Atagoal wa Neko no Mori,5.95,Movie (1 eps),Oct 2006 - Oct 2006
9334,Bad Habits,5.95,Music (1 eps),Aug 2021 - Aug 2021
9335,Bai Gui Youeryuan,5.95,ONA (10 eps),Jul 2018 - Sep 2018
9336,Bobby ni Kubittake,5.95,Movie (1 eps),Mar 1985 - Mar 1985
9337,Chain Chronicle: Short Animation,5.95,OVA (8 eps),Sep 2014 - Dec 2014
9338,Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki,5.95,Special (1 eps),Mar 1984 - Mar 1984
9339,Citrus (Music),5.95,Music (1 eps),Jan 2020 - Jan 2020
9340,Connected,5.95,Music (1 eps),Jan 2002 - Jan 2002
9341,Donguri to Yamaneko,5.95,OVA (1 eps),Sep 1988 - Sep 1988
9342,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,5.95,Special (1 eps),Apr 1998 - Apr 1998
9343,Duel Masters Zero,5.95,TV (24 eps),Oct 2007 - Mar 2008
9344,Extra,5.95,Music (1 eps),Jan 1995 - Jan 1995
9345,Hate You,5.95,Music (1 eps),Jul 2011 - Jul 2011
9346,Hello Kitty no Hansel to Gretel,5.95,OVA (1 eps),Aug 2001 - Aug 2001
9347,Hello Kitty no Kieta Santa-san no Boushi,5.95,OVA (1 eps),Nov 1992 - Nov 1992
9348,Hello Kitty no Shirayuki-hime,5.95,OVA (1 eps),Jul 1993 - Jul 1993
9349,Holy Knight,5.95,OVA (2 eps),Mar 2012 - May 2012
9350,Hong Ling Jin Xia,5.95,ONA (1 eps),Sep 2010 - Sep 2010
9351,Indie Anibox: Selma Danbaekjil Coffee,5.95,Movie (1 eps),Jun 2008 - Jun 2008
9352,Jiu Se Lu,5.95,Movie (1 eps),1981 - 1981
9353,Kinpatsu no Jeanie,5.95,TV (13 eps),Jul 1979 - Oct 1979
9354,Kyouryuu Tankentai Born Free,5.95,TV (25 eps),Oct 1976 - Mar 1977
9355,Africa no Salaryman,5.94,ONA (10 eps),Jun 2017 - Jun 2017
9356,Cinderella Girls Gekijou: 5 Shuunen Kinen Short Anime,5.94,ONA (1 eps),Nov 2016 - Nov 2016
9357,Comet Lucifer: Garden Indigo no Shasou kara,5.94,ONA (12 eps),Jan 2016 - Jun 2016
9358,Dorei-ku The Animation,5.94,TV (12 eps),Apr 2018 - Jun 2018
9359,Dou Hun Wei Zhi Xuan Yue Qiyuan,5.94,ONA (12 eps),Jun 2018 - Sep 2018
9360,Elsword: El-ui Yeoin,5.94,ONA (12 eps),Dec 2016 - Jan 2018
9361,Esper Mami: Hoshizora no Dancing Doll,5.94,Movie (1 eps),Mar 1988 - Mar 1988
9362,Eureka,5.94,Music (1 eps),Apr 2021 - Apr 2021
9363,Fantasista Stella,5.94,OVA (3 eps),Sep 2014 - Feb 2015
9364,Gakkou no Yuurei,5.94,OVA (6 eps),Oct 1995 - Dec 1997
9365,Gall Force: The Revolution,5.94,OVA (4 eps),Oct 1996 - Mar 1997
9366,Gensou Jotan Ellcia,5.94,OVA (4 eps),Oct 1992 - Sep 1993
9367,Hello Kitty no Yuki no Joou,5.94,OVA (1 eps),Dec 2001 - Dec 2001
9368,Heybot!,5.94,TV (50 eps),Sep 2016 - Sep 2017
9369,Hitojichi Koukan feat. Hatsune Miku,5.94,Music (1 eps),Jul 2019 - Jul 2019
9370,Hoshi no Kirby:  Taose!! Koukaku Majuu Ebizou,5.93,ONA (1 eps),Aug 2009 - Aug 2009
