Rank|Title|Score|Episodes|Airing|Link
12009|Milky Passion: Dougenzaka - Ai no Shiro|5.15|OVA (1 eps)|Jun 1990 - Jun 1990|https://myanimelist.net/anime/16954/Milky_Passion__Dougenzaka_-_Ai_no_Shiro
12010|Momotarou: Umi no Shinpei|5.15|Movie (1 eps)|Apr 1945 - Apr 1945|https://myanimelist.net/anime/2765/Momotarou__Umi_no_Shinpei
12011|Osaru no Tairyou|5.15|Movie (1 eps)|Dec 1933 - Dec 1933|https://myanimelist.net/anime/23267/Osaru_no_Tairyou
12012|Sankou to Tako: Hyakumanryou Chinsoudou|5.15|Movie (1 eps)|1933 - 1933|https://myanimelist.net/anime/5874/Sankou_to_Tako__Hyakumanryou_Chinsoudou
12013|Sasurai Zou-san|5.15|Movie (1 eps)|2006 - 2006|https://myanimelist.net/anime/41445/Sasurai_Zou-san
12014|Shinpi no Hou|5.15|Movie (1 eps)|Oct 2012 - Oct 2012|https://myanimelist.net/anime/13439/Shinpi_no_Hou
12015|Shounen Kenya|5.15|Movie (1 eps)|Mar 1984 - Mar 1984|https://myanimelist.net/anime/2311/Shounen_Kenya
12016|Soul Reviver|5.15|Special (1 eps)|Apr 2013 - Apr 2013|https://myanimelist.net/anime/18723/Soul_Reviver
12017|Super Mario no Shouboutai|5.15|OVA (1 eps)|1989 - 1989|https://myanimelist.net/anime/35992/Super_Mario_no_Shouboutai
12018|Tonight|5.15|Music (1 eps)|Oct 2015 - Oct 2015|https://myanimelist.net/anime/32855/Tonight
12019|Tsukiyo & Opal|5.15|Movie (1 eps)|Mar 2015 - Mar 2015|https://myanimelist.net/anime/38700/Tsukiyo___Opal
12020|Universal Mind|5.15|Music (1 eps)|Sep 2016 - Sep 2016|https://myanimelist.net/anime/36063/Universal_Mind
12021|Answer|5.15|Music (1 eps)|Nov 2012 - Nov 2012|https://myanimelist.net/anime/32789/Answer
12022|Ascension from the Hell|5.15|Music (1 eps)|2007 - 2007|https://myanimelist.net/anime/39285/Ascension_from_the_Hell
12023|Channel 5.5 2nd Season|5.15|ONA (4 eps)|Apr 2014 - Jun 2014|https://myanimelist.net/anime/29822/Channel_55_2nd_Season
12024|Genma Taisen|5.15|Movie (1 eps)|Mar 1983 - Mar 1983|https://myanimelist.net/anime/1626/Genma_Taisen
12025|Hanasaku Kizuna no Romantan|5.15|ONA (1 eps)|Sep 2018 - Sep 2018|https://myanimelist.net/anime/38469/Hanasaku_Kizuna_no_Romantan
12026|Henna ABC|5.15|Music (1 eps)|Jun 1986 - Jun 1986|https://myanimelist.net/anime/28355/Henna_ABC
12027|IRoid: Koi no Yuukou Frontier|5.15|ONA (1 eps)|Dec 2015 - Dec 2015|https://myanimelist.net/anime/33698/IRoid__Koi_no_Yuukou_Frontier
12028|Kakumeiteki Broadway Shugisha Doumei|5.15|Music (1 eps)|Dec 2013 - Dec 2013|https://myanimelist.net/anime/22059/Kakumeiteki_Broadway_Shugisha_Doumei
12029|Kinken Chochiku Shiobara Tasuke|5.15|Movie (1 eps)|1925 - 1925|https://myanimelist.net/anime/29555/Kinken_Chochiku_Shiobara_Tasuke
12030|Komachi to Dangorou|5.15|ONA (4 eps)|Nov 2012 - Oct 2015|https://myanimelist.net/anime/16389/Komachi_to_Dangorou
12031|Zonmi-chan: Meat Pie of the Dead|5.15|Special (1 eps)|Mar 2016 - Mar 2016|https://myanimelist.net/anime/32934/Zonmi-chan__Meat_Pie_of_the_Dead
12032|Okuni no Tame ni|5.14|Movie (1 eps)|1928 - 1928|https://myanimelist.net/anime/29557/Okuni_no_Tame_ni
12033|Roba Chotto Suneta|5.14|Music (1 eps)|Apr 1983 - Apr 1983|https://myanimelist.net/anime/30076/Roba_Chotto_Suneta
12034|Shin Tenchi Souzou|5.14|Movie (1 eps)|1970 - 1970|https://myanimelist.net/anime/29673/Shin_Tenchi_Souzou
12035|Taiyou no Hou: El Cantare e no Michi|5.14|Movie (1 eps)|Oct 2000 - Oct 2000|https://myanimelist.net/anime/7985/Taiyou_no_Hou__El_Cantare_e_no_Michi
12036|Tori|5.14|Movie (1 eps)|1985 - 1985|https://myanimelist.net/anime/30336/Tori
12037|Wall|5.14|Movie (1 eps)|1987 - 1987|https://myanimelist.net/anime/31266/Wall
12038|Watashi no Kamifuusen (1983)|5.14|Music (1 eps)|Apr 1983 - Apr 1983|https://myanimelist.net/anime/30085/Watashi_no_Kamifuusen_1983
12039|Ai wa KAT-TUN|5.14|ONA (5 eps)|Jan 2012 - Jan 2012|https://myanimelist.net/anime/12865/Ai_wa_KAT-TUN
12040|AKB48 Stage Fighter|5.14|Special (1 eps)|Oct 2011 - Oct 2011|https://myanimelist.net/anime/29850/AKB48_Stage_Fighter
12041|Copy|5.14|Music (1 eps)|Dec 2010 - Dec 2010|https://myanimelist.net/anime/38811/Copy
12042|Donten ni Warau x Mameshiba|5.14|ONA (1 eps)|Mar 2018 - Mar 2018|https://myanimelist.net/anime/37431/Donten_ni_Warau_x_Mameshiba
12043|Enkinhou no Hako: Hakase no Sagashimono|5.14|Movie (1 eps)|1990 - 1990|https://myanimelist.net/anime/6935/Enkinhou_no_Hako__Hakase_no_Sagashimono
12044|Happy Weekend|5.14|Music (1 eps)|Apr 2002 - Apr 2002|https://myanimelist.net/anime/8772/Happy_Weekend
12045|Hikaru Genji: Paradise Ginga|5.14|Music (1 eps)|Mar 1989 - Mar 1989|https://myanimelist.net/anime/33217/Hikaru_Genji__Paradise_Ginga
12046|Honda-san x Taka no Tsume|5.14|ONA (1 eps)|Nov 2018 - Nov 2018|https://myanimelist.net/anime/38632/Honda-san_x_Taka_no_Tsume
12047|Hungry to Win|5.14|ONA (3 eps)|Nov 2014 - Jan 2019|https://myanimelist.net/anime/32831/Hungry_to_Win
12048|Jubilee|5.14|Music (1 eps)|1999 - 1999|https://myanimelist.net/anime/11579/Jubilee
12049|Kanashiki Mongoose|5.14|Music (1 eps)|Dec 1979 - Dec 1979|https://myanimelist.net/anime/30167/Kanashiki_Mongoose
12050|Katsura Hime|5.14|Movie (1 eps)|1937 - 1937|https://myanimelist.net/anime/28419/Katsura_Hime
12051|LolitA☆Strawberry in Summer|5.14|Music (1 eps)|Sep 2012 - Sep 2012|https://myanimelist.net/anime/24633/LolitA☆Strawberry_in_Summer
12052|Barom One|5.13|TV (13 eps)|Dec 2002 - Mar 2003|https://myanimelist.net/anime/1667/Barom_One
12053|Chinkoroheibei Tamatebako|5.13|Movie (1 eps)|1936 - 1936|https://myanimelist.net/anime/12803/Chinkoroheibei_Tamatebako
12054|Hantsu x Trash|5.13|OVA (3 eps)|Oct 2015 - Nov 2016|https://myanimelist.net/anime/31491/Hantsu_x_Trash
12055|Hentatsu (TV)|5.13|TV (12 eps)|Jan 2020 - Mar 2020|https://myanimelist.net/anime/40995/Hentatsu_TV
12056|I'm Coming|5.13|Music (1 eps)|Jul 2017 - Jul 2017|https://myanimelist.net/anime/36061/Im_Coming
12057|Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film|5.13|ONA (1 eps)|Jun 2014 - Jun 2014|https://myanimelist.net/anime/30442/Kana_Kana_Kazoku_x_Himitsukessha_Taka_no_Tsume_Collaboration_Film
12058|Kitsutsuki Keikaku|5.13|Movie (1 eps)|1966 - 1966|https://myanimelist.net/anime/13085/Kitsutsuki_Keikaku
12059|Kuripuri*Kuripura|5.13|Movie (1 eps)|2008 - 2008|https://myanimelist.net/anime/30395/KuripuriKuripura
12060|Maryuu Senki|5.13|OVA (3 eps)|Mar 1987 - Jul 1989|https://myanimelist.net/anime/6061/Maryuu_Senki
12061|Nougyou Musume!|5.13|Special (1 eps)|Oct 2010 - Oct 2010|https://myanimelist.net/anime/8952/Nougyou_Musume
12062|Oira no Ski|5.13|Movie (1 eps)|Mar 1930 - Mar 1930|https://myanimelist.net/anime/23759/Oira_no_Ski
12063|Paper Moon|5.13|Music (1 eps)|2013 - 2013|https://myanimelist.net/anime/35732/Paper_Moon
12064|Ponsuke no Haru|5.13|Movie (1 eps)|Aug 1934 - Aug 1934|https://myanimelist.net/anime/23089/Ponsuke_no_Haru
12065|Usogui|5.13|OVA (1 eps)|Oct 2012 - Oct 2012|https://myanimelist.net/anime/13303/Usogui
12066|Yubi no Sukima-chan|5.13|Movie (1 eps)|2009 - 2009|https://myanimelist.net/anime/43419/Yubi_no_Sukima-chan
12067|Mighty Thor: Battle Royale|5.12|ONA (1 eps)|Oct 2017 - Oct 2017|https://myanimelist.net/anime/36712/Mighty_Thor__Battle_Royale
12068|Nandarou|5.12|Special (1 eps)|Nov 1992 - Nov 1992|https://myanimelist.net/anime/2897/Nandarou
12069|Ofuro no Kazoe Uta|5.12|Music (1 eps)|1980 - 1980|https://myanimelist.net/anime/28197/Ofuro_no_Kazoe_Uta
12070|Orchestra|5.12|Music (1 eps)|2008 - 2008|https://myanimelist.net/anime/29946/Orchestra
12071|Pastel Memories|5.12|TV (12 eps)|Jan 2019 - Mar 2019|https://myanimelist.net/anime/37374/Pastel_Memories
12072|Rail Romanesque|5.12|TV (12 eps)|Oct 2020 - Dec 2020|https://myanimelist.net/anime/40958/Rail_Romanesque
12073|Shin Saru Kani Gassen|5.12|Movie (1 eps)|1939 - 1939|https://myanimelist.net/anime/30045/Shin_Saru_Kani_Gassen
12074|Shoujouji no Tanuki-bayashi Ban Danemon|5.12|Movie (1 eps)|1935 - 1935|https://myanimelist.net/anime/6832/Shoujouji_no_Tanuki-bayashi_Ban_Danemon
12075|Sin: The Movie|5.12|OVA (1 eps)|Oct 2000 - Oct 2000|https://myanimelist.net/anime/2262/Sin__The_Movie
12076|Superfluid|5.12|ONA (1 eps)|Apr 2007 - Apr 2007|https://myanimelist.net/anime/40105/Superfluid
12077|Tanoshii Sansuu|5.12|Music (1 eps)|Feb 1988 - Feb 1988|https://myanimelist.net/anime/29103/Tanoshii_Sansuu
12078|The Reflection|5.12|TV (12 eps)|Jul 2017 - Oct 2017|https://myanimelist.net/anime/34449/The_Reflection
12079|Tokyo Loop|5.12|Movie (1 eps)|Dec 2006 - Dec 2006|https://myanimelist.net/anime/4761/Tokyo_Loop
12080|Tora-chan no Kankan Mushi|5.12|Movie (1 eps)|1950 - 1950|https://myanimelist.net/anime/10743/Tora-chan_no_Kankan_Mushi
12081|Umo|5.12|Music (1 eps)|2007 - 2007|https://myanimelist.net/anime/30241/Umo
12082|Yadokari|5.12|ONA (1 eps)|Oct 2011 - Oct 2011|https://myanimelist.net/anime/36669/Yadokari
12083|Yanesenondo|5.12|ONA (1 eps)|Jul 2009 - Jul 2009|https://myanimelist.net/anime/32642/Yanesenondo
12084|Anima|5.12|Movie (1 eps)|Feb 2005 - Feb 2005|https://myanimelist.net/anime/13513/Anima
12085|Ano Ko ni 1000%|5.12|OVA (1 eps)|Nov 1989 - Nov 1989|https://myanimelist.net/anime/7475/Ano_Ko_ni_1000
12086|Chiryokumaru|5.12|ONA (1 eps)|Nov 2016 - Nov 2016|https://myanimelist.net/anime/34324/Chiryokumaru
12087|Doukyuusei 2 (OVA) Special: Sotsugyousei|5.12|OVA (3 eps)|Sep 1999 - Mar 2000|https://myanimelist.net/anime/5647/Doukyuusei_2_OVA_Special__Sotsugyousei
12088|Evil or Live Recap|5.12|Special (1 eps)|Dec 2017 - Dec 2017|https://myanimelist.net/anime/36932/Evil_or_Live_Recap
12089|Furudera no Obake-soudou|5.12|Movie (1 eps)|1936 - 1936|https://myanimelist.net/anime/5838/Furudera_no_Obake-soudou
12090|Futon|5.12|Movie (1 eps)|2012 - 2012|https://myanimelist.net/anime/28639/Futon
12091|Hen|5.12|OVA (2 eps)|Mar 1997 - May 1997|https://myanimelist.net/anime/2317/Hen
12092|Hikaru Genji: Taiyou ga Ippai|5.12|Music (1 eps)|Jul 1993 - Jul 1993|https://myanimelist.net/anime/33215/Hikaru_Genji__Taiyou_ga_Ippai
12093|Hone Hone Rock|5.12|Music (1 eps)|1976 - 1976|https://myanimelist.net/anime/30162/Hone_Hone_Rock
12094|I Want Nothing|5.12|Music (1 eps)|Apr 2008 - Apr 2008|https://myanimelist.net/anime/38795/I_Want_Nothing
12095|Ijime: Ikenie no Kyoushitsu|5.12|OVA (1 eps)|Feb 2012 - Feb 2012|https://myanimelist.net/anime/12599/Ijime__Ikenie_no_Kyoushitsu
12096|Kimera|5.12|OVA (1 eps)|Jul 1996 - Jul 1996|https://myanimelist.net/anime/2592/Kimera
12097|Kirin no Otenki Mama-san|5.12|Special (12 eps)|Jun 1964 - Oct 1984|https://myanimelist.net/anime/30079/Kirin_no_Otenki_Mama-san
12098|Bikini Warriors|5.11|TV (12 eps)|Jul 2015 - Sep 2015|https://myanimelist.net/anime/30782/Bikini_Warriors
12099|Choujigen Kakumei Anime: Dimension High School|5.11|TV (11 eps)|Jan 2019 - Mar 2019|https://myanimelist.net/anime/38449/Choujigen_Kakumei_Anime__Dimension_High_School
12100|Genki-kun no Oshougatsu @ Tokyo-eki|5.11|ONA (1 eps)|Dec 2012 - Dec 2012|https://myanimelist.net/anime/36744/Genki-kun_no_Oshougatsu__Tokyo-eki
12101|Hakata Mentai! Pirikarako-chan|5.11|TV (12 eps)|Jul 2019 - Sep 2019|https://myanimelist.net/anime/39620/Hakata_Mentai_Pirikarako-chan
12102|Joubuna Tire!|5.11|Special (1 eps)|1980 - 1980|https://myanimelist.net/anime/34930/Joubuna_Tire
12103|Kana Kana Kazoku: Shinnen no Goaisatsu|5.11|ONA (1 eps)|Jan 2015 - Jan 2015|https://myanimelist.net/anime/30443/Kana_Kana_Kazoku__Shinnen_no_Goaisatsu
12104|Kirai, Demo, Suki|5.11|ONA (1 eps)|Apr 2016 - Apr 2016|https://myanimelist.net/anime/33937/Kirai_Demo_Suki
12105|Lies, Lies.|5.11|Music (1 eps)|Oct 2010 - Oct 2010|https://myanimelist.net/anime/20725/Lies_Lies
12106|Nekko-kun|5.11|Music (1 eps)|Dec 2006 - Dec 2006|https://myanimelist.net/anime/8773/Nekko-kun
12107|Neko Funjatta|5.11|Music (1 eps)|Oct 1966 - Oct 1966|https://myanimelist.net/anime/24903/Neko_Funjatta
12108|Otogi no Kuni no Birthday|5.11|Music (1 eps)|Dec 1988 - Dec 1988|https://myanimelist.net/anime/14125/Otogi_no_Kuni_no_Birthday
12109|Owari no Chronicle|5.11|Special (1 eps)|Apr 2012 - Apr 2012|https://myanimelist.net/anime/13669/Owari_no_Chronicle
12110|Polka Dot|5.11|Music (1 eps)|Mar 2018 - Mar 2018|https://myanimelist.net/anime/37413/Polka_Dot
12111|Roboteuwang Sseonsyakeu|5.11|Movie (1 eps)|Jul 1985 - Jul 1985|https://myanimelist.net/anime/14781/Roboteuwang_Sseonsyakeu
12112|Spelunker Sensei|5.11|OVA (1 eps)|Mar 2011 - Mar 2011|https://myanimelist.net/anime/10406/Spelunker_Sensei
12113|Sushi|5.11|Movie (1 eps)|2011 - 2011|https://myanimelist.net/anime/40745/Sushi
12114|Ooatari Sora no Entaku|5.10|Movie (1 eps)|Oct 1932 - Oct 1932|https://myanimelist.net/anime/4392/Ooatari_Sora_no_Entaku
12115|The Laughing Spider|5.10|Movie (1 eps)|2016 - 2016|https://myanimelist.net/anime/38863/The_Laughing_Spider
12116|Tonari no Onigiri-kun|5.10|Special (3 eps)|Aug 2016 - Nov 2016|https://myanimelist.net/anime/34050/Tonari_no_Onigiri-kun
12117|Wonder Egg Priority Special|5.10|Special (1 eps)|Jun 2021 - Jun 2021|https://myanimelist.net/anime/48614/Wonder_Egg_Priority_Special
12118|1/100 Train Station|5.10|ONA (1 eps)|Jul 2017 - Jul 2017|https://myanimelist.net/anime/36747/1_100_Train_Station
12119|Awake|5.10|Special (2 eps)|Aug 1984 - 1987|https://myanimelist.net/anime/11087/Awake
12120|Compiler|5.10|OVA (2 eps)|Mar 1994 - Oct 1994|https://myanimelist.net/anime/3026/Compiler
12121|Dambo|5.10|Music (1 eps)|Dec 2004 - Dec 2004|https://myanimelist.net/anime/7512/Dambo
12122|HuGoo.n no Hug Hug Song|5.10|Music (1 eps)|Aug 2018 - Aug 2018|https://myanimelist.net/anime/38158/HuGoon_no_Hug_Hug_Song
12123|Insomniac|5.10|Music (1 eps)|2008 - 2008|https://myanimelist.net/anime/29955/Insomniac
12124|Karo to Piyobupt: Ame no Hi|5.10|Movie (1 eps)|1992 - 1992|https://myanimelist.net/anime/7488/Karo_to_Piyobupt__Ame_no_Hi
12125|Knights of the Zodiac: Saint Seiya|5.10|ONA (12 eps)|Jul 2019 - Jan 2020|https://myanimelist.net/anime/36040/Knights_of_the_Zodiac__Saint_Seiya
12126|1/100 Shibuya Crossing|5.09|ONA (1 eps)|Jun 2015 - Jun 2015|https://myanimelist.net/anime/36746/1_100_Shibuya_Crossing
12127|Ao Oni The Animation|5.09|TV (13 eps)|Oct 2016 - Jan 2017|https://myanimelist.net/anime/33814/Ao_Oni_The_Animation
12128|Beppu x Peeping Life|5.09|ONA (1 eps)|Nov 2014 - Nov 2014|https://myanimelist.net/anime/29731/Beppu_x_Peeping_Life
12129|Blend|5.09|Movie (1 eps)|2009 - 2009|https://myanimelist.net/anime/29764/Blend
12130|Feng Ji Yun Nu|5.09|OVA (1 eps)|Aug 2004 - Aug 2004|https://myanimelist.net/anime/29961/Feng_Ji_Yun_Nu
12131|Hane|5.09|Music (1 eps)|Aug 2011 - Aug 2011|https://myanimelist.net/anime/32767/Hane
12132|Koto no Shidai|5.09|Music (1 eps)|Jul 2017 - Jul 2017|https://myanimelist.net/anime/35935/Koto_no_Shidai
12133|Kujakuou: Sengoku Tensei|5.09|ONA (1 eps)|Oct 2014 - Oct 2014|https://myanimelist.net/anime/28151/Kujakuou__Sengoku_Tensei
12134|Master of Torque: Epilogue|5.09|ONA (1 eps)|Dec 2016 - Dec 2016|https://myanimelist.net/anime/34625/Master_of_Torque__Epilogue
12135|Mugen Kouro|5.09|ONA (4 eps)|Oct 2008 - May 2009|https://myanimelist.net/anime/5322/Mugen_Kouro
12136|Port of Wormy|5.09|Movie (1 eps)|2009 - 2009|https://myanimelist.net/anime/38375/Port_of_Wormy
12137|Prison Lab|5.09|ONA (20 eps)|Dec 2018 - Dec 2018|https://myanimelist.net/anime/38902/Prison_Lab
12138|Qiezi Mabo Forever|5.09|Music (1 eps)|Nov 2017 - Nov 2017|https://myanimelist.net/anime/37273/Qiezi_Mabo_Forever
12139|Ringo to Shoujo|5.09|Movie (1 eps)|Dec 1982 - Dec 1982|https://myanimelist.net/anime/42234/Ringo_to_Shoujo
12140|Sora no Momotarou|5.09|Movie (1 eps)|Oct 1931 - Oct 1931|https://myanimelist.net/anime/4390/Sora_no_Momotarou
12141|UFO Gakuen no Himitsu|5.09|Movie (1 eps)|Oct 2015 - Oct 2015|https://myanimelist.net/anime/30850/UFO_Gakuen_no_Himitsu
12142|Utsukushii Hoshi|5.09|Movie (1 eps)|1974 - 1974|https://myanimelist.net/anime/30330/Utsukushii_Hoshi
12143|Lux Straight & Beauty Massugu Ikiru|5.08|ONA (1 eps)|Aug 2016 - Aug 2016|https://myanimelist.net/anime/39035/Lux_Straight___Beauty_Massugu_Ikiru
12144|Ni-hiki no Sanma (1968)|5.08|Movie (1 eps)|1968 - 1968|https://myanimelist.net/anime/29701/Ni-hiki_no_Sanma_1968
12145|One: Kagayaku Kisetsu e|5.08|OVA (4 eps)|Aug 2001 - May 2002|https://myanimelist.net/anime/675/One__Kagayaku_Kisetsu_e
12146|Potecco Babies|5.08|ONA (2 eps)|May 2010 - Sep 2010|https://myanimelist.net/anime/8958/Potecco_Babies
12147|Zettai Shougeki: Platonic Heart Picture Drama|5.08|Special (4 eps)|Nov 2008 - Feb 2009|https://myanimelist.net/anime/21215/Zettai_Shougeki__Platonic_Heart_Picture_Drama
12148|Akai Jitensha|5.08|Music (1 eps)|Apr 1999 - Apr 1999|https://myanimelist.net/anime/24999/Akai_Jitensha
12149|Anitore! XX: Hitotsu Yane no Shita de Specials|5.08|Special (6 eps)|Mar 2017 - Mar 2017|https://myanimelist.net/anime/38177/Anitore_XX__Hitotsu_Yane_no_Shita_de_Specials
12150|Asobuild Concept Video|5.08|ONA (1 eps)|Mar 2019 - Mar 2019|https://myanimelist.net/anime/39498/Asobuild_Concept_Video
12151|Chou Kidougai-ku: Kashiwa-no-Ha|5.08|ONA (1 eps)|Sep 2015 - Sep 2015|https://myanimelist.net/anime/31749/Chou_Kidougai-ku__Kashiwa-no-Ha
12152|Idolls!|5.08|TV (10 eps)|Jan 2021 - Mar 2021|https://myanimelist.net/anime/42981/Idolls
12153|Karma|5.08|Movie (1 eps)|1977 - 1977|https://myanimelist.net/anime/29661/Karma
12154|Kemurigusa Monogatari|5.08|Movie (1 eps)|1926 - 1926|https://myanimelist.net/anime/28691/Kemurigusa_Monogatari
12155|Houkago no Shokuinshitsu|5.07|OVA (2 eps)|Apr 1994 - Jan 1995|https://myanimelist.net/anime/730/Houkago_no_Shokuinshitsu
12156|Kiseichuu no Ichiya|5.07|Movie (1 eps)|1972 - 1972|https://myanimelist.net/anime/7025/Kiseichuu_no_Ichiya
12157|Mobile Dog House￥|5.07|Music (1 eps)|Apr 2017 - Apr 2017|https://myanimelist.net/anime/35339/Mobile_Dog_House￥
12158|Mormorando|5.07|Movie (1 eps)|Sep 2014 - Sep 2014|https://myanimelist.net/anime/31834/Mormorando
12159|NoisyCell x Ponkotsu Quest|5.07|ONA (1 eps)|Jun 2017 - Jun 2017|https://myanimelist.net/anime/35704/NoisyCell_x_Ponkotsu_Quest
12160|Ougon no Hou: El Cantare no Rekishikan|5.07|Movie (1 eps)|Oct 2003 - Oct 2003|https://myanimelist.net/anime/3496/Ougon_no_Hou__El_Cantare_no_Rekishikan
12161|Picotopia|5.07|ONA (1 eps)|Jul 2013 - Jul 2013|https://myanimelist.net/anime/21607/Picotopia
12162|Shiawase no Uta|5.07|Music (1 eps)|Oct 1984 - Oct 1984|https://myanimelist.net/anime/30081/Shiawase_no_Uta
12163|Speed|5.07|Movie (1 eps)|Jan 1980 - Jan 1980|https://myanimelist.net/anime/3799/Speed
12164|Symphonic Variations|5.07|Music (1 eps)|Jun 1976 - Jun 1976|https://myanimelist.net/anime/30074/Symphonic_Variations
12165|Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro|5.06|ONA (1 eps)|Oct 2013 - Oct 2013|https://myanimelist.net/anime/27949/Mattsu_to_Yanma_to_Moburi-san__Nanatsu_no_Hihou_to_Soratobu_Oshiro
12166|Minamo|5.06|Movie (1 eps)|Sep 2003 - Sep 2003|https://myanimelist.net/anime/29767/Minamo
12167|Oshiri Kajiri Mushi (TV)|5.06|TV (20 eps)|Oct 2012 - Feb 2013|https://myanimelist.net/anime/15545/Oshiri_Kajiri_Mushi_TV
12168|Oshiruko|5.06|ONA (1 eps)|2005 - 2005|https://myanimelist.net/anime/5880/Oshiruko
12169|Tengu Taiji|5.06|Movie (1 eps)|Jun 1934 - Jun 1934|https://myanimelist.net/anime/6837/Tengu_Taiji
12170|Yellow|5.06|Movie (1 eps)|2003 - 2003|https://myanimelist.net/anime/29904/Yellow
12171|Abstract feat. Alkama|5.06|Movie (1 eps)|Aug 2017 - Aug 2017|https://myanimelist.net/anime/36182/Abstract_feat_Alkama
12172|Adobe Student and Teacher Edition|5.06|Special (1 eps)|Dec 2009 - Dec 2009|https://myanimelist.net/anime/38510/Adobe_Student_and_Teacher_Edition
12173|Aikodesho|5.06|Music (1 eps)|Aug 1988 - Aug 1988|https://myanimelist.net/anime/32421/Aikodesho
12174|Animatope|5.06|Special (1 eps)|Jan 2011 - Jan 2011|https://myanimelist.net/anime/40003/Animatope
12175|Ark IX|5.06|OVA (1 eps)|Jul 2013 - Jul 2013|https://myanimelist.net/anime/17395/Ark_IX
12176|Balloon|5.06|ONA (1 eps)|2013 - 2013|https://myanimelist.net/anime/31309/Balloon
12177|Battle Athletess Daiundoukai ReSTART!|5.07|TV (12 eps)|Apr 2021 - Jun 2021|https://myanimelist.net/anime/42321/Battle_Athletess_Daiundoukai_ReSTART
12178|Fengshen Bang|5.06|Movie (1 eps)|Feb 1976 - Feb 1976|https://myanimelist.net/anime/35379/Fengshen_Bang
12179|Goro-chan|5.06|Music (1 eps)|Feb 1990 - Feb 1990|https://myanimelist.net/anime/31695/Goro-chan
12180|Hal & Bons|5.06|OVA (5 eps)|Oct 2002 - Oct 2002|https://myanimelist.net/anime/3516/Hal___Bons
12181|Ki Renka|5.06|Movie (1 eps)|1971 - 1971|https://myanimelist.net/anime/29679/Ki_Renka
12182|Kujira (1952)|5.06|Movie (1 eps)|Dec 1952 - Dec 1952|https://myanimelist.net/anime/7528/Kujira_1952
12183|20-dai no Heya-hen|5.05|Special (1 eps)|Jan 2015 - Jan 2015|https://myanimelist.net/anime/29347/20-dai_no_Heya-hen
12184|Body Jack: Tanoshii Yutai Ridatsu|5.05|OVA (1 eps)|Jan 1987 - Jan 1987|https://myanimelist.net/anime/4149/Body_Jack__Tanoshii_Yutai_Ridatsu
12185|Doubutsu Mura no Sports Day|5.05|Movie (1 eps)|1932 - 1932|https://myanimelist.net/anime/5872/Doubutsu_Mura_no_Sports_Day
12186|Fujinkoron-senpai|5.05|ONA (1 eps)|May 2016 - May 2016|https://myanimelist.net/anime/33872/Fujinkoron-senpai
12187|Funny Pets|5.05|TV (12 eps)|Jan 2006 - Mar 2006|https://myanimelist.net/anime/2232/Funny_Pets
12188|Hakuchuu Meikyuu|5.05|ONA (1 eps)|2004 - 2004|https://myanimelist.net/anime/29972/Hakuchuu_Meikyuu
12189|Hokuro Kyoudai Full Throttle!!!!|5.05|ONA (7 eps)|May 2007 - May 2007|https://myanimelist.net/anime/5207/Hokuro_Kyoudai_Full_Throttle
12190|Kamishibai Kintarou no Maki|5.05|Movie (1 eps)|1934 - 1934|https://myanimelist.net/anime/35400/Kamishibai_Kintarou_no_Maki
12191|Kitsune no Home Run Ou|5.05|Movie (1 eps)|Sep 1949 - Sep 1949|https://myanimelist.net/anime/28035/Kitsune_no_Home_Run_Ou
12192|Kuma ni Kuwarenu Otoko|5.05|Movie (1 eps)|1948 - 1948|https://myanimelist.net/anime/6846/Kuma_ni_Kuwarenu_Otoko
12193|Metropolitan Museum|5.05|Music (1 eps)|Apr 1984 - Apr 1984|https://myanimelist.net/anime/8730/Metropolitan_Museum
12194|Nora to Oujo to Noraneko Heart: Nora Fuku Ekichou Shuunin-shiki|5.05|ONA (1 eps)|Sep 2018 - Sep 2018|https://myanimelist.net/anime/38367/Nora_to_Oujo_to_Noraneko_Heart__Nora_Fuku_Ekichou_Shuunin-shiki
12195|Peeping Life Specials|5.05|Special (2 eps)|2009 - 2009|https://myanimelist.net/anime/17159/Peeping_Life_Specials
