Rank,Title,Score,Episodes,Airing
307,Mimi wo Sumaseba,8.22,Movie (1 eps),Jul 1995 - Jul 1995
308,No Game No Life: Zero,8.22,Movie (1 eps),Jul 2017 - Jul 2017
309,SKET Dance,8.22,TV (77 eps),Apr 2011 - Sep 2012
310,Trigun,8.22,TV (26 eps),Apr 1998 - Sep 1998
311,xxxHOLiC: Kei,8.22,TV (13 eps),Apr 2008 - Jun 2008
312,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8.22,TV (13 eps),Apr 2015 - Jun 2015
313,Majo no Takkyuubin,8.21,Movie (1 eps),Jul 1989 - Jul 1989
314,Nomad: Megalo Box 2,8.21,TV (13 eps),Apr 2021 - Jun 2021
315,ReLIFE: Kanketsu-hen,8.21,Special (4 eps),Mar 2018 - Mar 2018
316,Saiki Kusuo no Ψ-nan: Kanketsu-hen,8.21,Special (1 eps),Dec 2018 - Dec 2018
317,Stand By Me Doraemon 2,8.21,Movie (1 eps),Nov 2020 - Nov 2020
318,Vanitas no Karte Part 2,8.21,TV (12 eps),Jan 2022 - Apr 2022
319,Bungou Stray Dogs 3rd Season,8.21,TV (12 eps),Apr 2019 - Jun 2019
320,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,Movie (1 eps),Jul 2000 - Jul 2000
321,Horimiya,8.21,TV (13 eps),Jan 2021 - Apr 2021
322,IDOLiSH7: Third Beat!,8.21,TV (13 eps),Jul 2021 - Sep 2021
323,Kaguya-hime no Monogatari,8.21,Movie (1 eps),Nov 2013 - Nov 2013
324,Berserk: Ougon Jidai-hen III - Kourin,8.20,Movie (1 eps),Feb 2013 - Feb 2013
325,Bungou Stray Dogs 2nd Season,8.20,TV (12 eps),Oct 2016 - Dec 2016
326,Douluo Dalu: Xiaowu Juebie,8.20,ONA (13 eps),May 2020 - Aug 2020
327,InuYasha: Kanketsu-hen,8.20,TV (26 eps),Oct 2009 - Mar 2010
328,Little Busters!: Refrain,8.20,TV (13 eps),Oct 2013 - Dec 2013
329,Major S2,8.20,TV (26 eps),Dec 2005 - Jun 2006
330,Major S4,8.20,TV (26 eps),Jan 2008 - Jun 2008
331,Shoujo Shuumatsu Ryokou,8.20,TV (12 eps),Oct 2017 - Dec 2017
332,Tanoshii Muumin Ikka,8.20,TV (78 eps),Apr 1990 - Oct 1991
333,xxxHOLiC: Rou,8.20,OVA (2 eps),Apr 2010 - Mar 2011
334,Maison Ikkoku,8.19,TV (96 eps),Mar 1986 - Mar 1988
335,Non Non Biyori Repeat,8.19,TV (12 eps),Jul 2015 - Sep 2015
336,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,8.19,Special (1 eps),Aug 2013 - Aug 2013
337,Ramayana: The Legend of Prince Rama,8.19,Movie (1 eps),Jan 1993 - Jan 1993
338,Senki Zesshou Symphogear XV,8.19,TV (13 eps),Jul 2019 - Sep 2019
339,Shoujo Kakumei Utena,8.19,TV (39 eps),Apr 1997 - Dec 1997
340,Toaru Kagaku no Railgun T,8.19,TV (25 eps),Jan 2020 - Sep 2020
341,Yoru wa Mijikashi Arukeyo Otome,8.19,Movie (1 eps),Apr 2017 - Apr 2017
342,Asobi Asobase,8.19,TV (12 eps),Jul 2018 - Sep 2018
343,Bakuman.,8.19,TV (25 eps),Oct 2010 - Apr 2011
344,Ballroom e Youkoso,8.19,TV (24 eps),Jul 2017 - Dec 2017
345,Chihayafuru,8.19,TV (25 eps),Oct 2011 - Mar 2012
346,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,8.19,Movie (1 eps),Oct 2017 - Oct 2017
347,Fate/stay night: Unlimited Blade Works,8.19,TV (12 eps),Oct 2014 - Dec 2014
348,Girls & Panzer Movie,8.19,Movie (1 eps),Nov 2015 - Nov 2015
349,Girls & Panzer: Saishuushou Part 3,8.19,Movie (1 eps),Mar 2021 - Mar 2021
350,Higurashi no Naku Koro ni Kai,8.19,TV (24 eps),Jul 2007 - Dec 2007
351,Hunter x Hunter: Greed Island,8.19,OVA (8 eps),Feb 2003 - Apr 2003
352,Kamisama Hajimemashita◎,8.19,TV (12 eps),Jan 2015 - Mar 2015
353,Liz to Aoi Tori,8.19,Movie (1 eps),Apr 2018 - Apr 2018
354,Aria the Natural,8.18,TV (26 eps),Apr 2006 - Sep 2006
355,Black Lagoon: The Second Barrage,8.18,TV (12 eps),Oct 2006 - Dec 2006
356,Dr. Stone: Stone Wars,8.18,TV (11 eps),Jan 2021 - Mar 2021
357,Eiga Daisuki Pompo-san (Movie),8.18,Movie (1 eps),Jun 2021 - Jun 2021
358,Shokugeki no Souma,8.18,TV (24 eps),Apr 2015 - Sep 2015
359,Major: Message,8.17,OVA (1 eps),Dec 2010 - Dec 2010
360,Noragami Aragoto,8.17,TV (13 eps),Oct 2015 - Dec 2015
361,Detective Conan Movie 20: The Darkest Nightmare,8.17,Movie (1 eps),Apr 2016 - Apr 2016
362,Digimon Adventure: Last Evolution Kizuna,8.17,Movie (1 eps),Feb 2020 - Feb 2020
363,Haikyuu!! Movie 4: Concept no Tatakai,8.17,Movie (1 eps),Sep 2017 - Sep 2017
364,K-On!!,8.17,TV (26 eps),Apr 2010 - Sep 2010
365,Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai,8.17,ONA (1 eps),Oct 2021 - Oct 2021
366,Akira,8.16,Movie (1 eps),Jul 1988 - Jul 1988
367,Death Parade,8.16,TV (12 eps),Jan 2015 - Mar 2015
368,Detective Conan,8.16,TV (? eps),Jan 1996 -
369,Hinamatsuri (TV),8.16,TV (12 eps),Apr 2018 - Jun 2018
370,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,8.16,Movie (1 eps),Apr 2015 - Apr 2015
371,Love Live! Superstar!! 2nd Season,8.16,TV (? eps),Jul 2022 -
372,Ouran Koukou Host Club,8.16,TV (26 eps),Apr 2006 - Sep 2006
373,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,8.16,Movie (1 eps),Sep 2008 - Sep 2008
374,Working!!!: Lord of the Takanashi,8.16,Special (1 eps),Mar 2016 - Mar 2016
375,Nisemonogatari,8.15,TV (11 eps),Jan 2012 - Mar 2012
376,Nodame Cantabile: Paris-hen,8.15,TV (11 eps),Oct 2008 - Dec 2008
377,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,8.15,OVA (1 eps),Mar 2022 - Mar 2022
378,One Piece Film: Z,8.15,Movie (1 eps),Dec 2012 - Dec 2012
379,Yuukoku no Moriarty,8.15,TV (11 eps),Oct 2020 - Dec 2020
380,Boku no Hero Academia 2nd Season,8.15,TV (25 eps),Apr 2017 - Sep 2017
381,Cardcaptor Sakura,8.15,TV (70 eps),Apr 1998 - Mar 2000
382,Dragon Ball Z,8.15,TV (291 eps),Apr 1989 - Jan 1996
383,Gankutsuou,8.15,TV (24 eps),Oct 2004 - Mar 2005
384,Given Movie,8.15,Movie (1 eps),Aug 2020 - Aug 2020
385,Given: Uragawa no Sonzai,8.15,OVA (1 eps),Dec 2021 - Dec 2021
386,Initial D Fourth Stage,8.15,TV (24 eps),Apr 2004 - Feb 2006
387,Kaiba,8.15,TV (12 eps),Apr 2008 - Jul 2008
388,Komi-san wa, Comyushou desu. 2nd Season,8.15,TV (12 eps),Apr 2022 - Jun 2022
389,Lupin III: Cagliostro no Shiro,8.15,Movie (1 eps),Dec 1979 - Dec 1979
390,Dragon Ball Super: Broly,8.14,Movie (1 eps),Dec 2018 - Dec 2018
391,Eizouken ni wa Te wo Dasu na!,8.14,TV (12 eps),Jan 2020 - Mar 2020
392,IDOLiSH7: Second Beat!,8.14,TV (15 eps),Apr 2020 - Dec 2020
393,Initial D Second Stage,8.14,TV (13 eps),Oct 1999 - Jan 2000
394,Kamisama Hajimemashita: Kamisama, Shiawase ni Naru,8.14,OVA (1 eps),Dec 2016 - Dec 2016
395,Katekyo Hitman Reborn!,8.14,TV (203 eps),Oct 2006 - Sep 2010
396,Lupin III: Part 5,8.14,TV (24 eps),Apr 2018 - Sep 2018
397,Made in Abyss Movie 1: Tabidachi no Yoake,8.14,Movie (1 eps),Jan 2019 - Jan 2019
398,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,8.14,Movie (1 eps),Jan 2021 - Jan 2021
399,Seirei no Moribito,8.14,TV (26 eps),Apr 2007 - Sep 2007
400,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,8.13,Movie (1 eps),Jul 2012 - Jul 2012
401,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.13,Special (1 eps),Aug 2012 - Aug 2012
402,Princess Tutu,8.13,TV (38 eps),Aug 2002 - May 2003
403,Tensei shitara Slime Datta Ken,8.13,TV (24 eps),Oct 2018 - Mar 2019
404,Toki wo Kakeru Shoujo,8.13,Movie (1 eps),Jul 2006 - Jul 2006
405,Ginga Eiyuu Densetsu Gaiden,8.13,OVA (24 eps),Feb 1998 - Sep 1998
406,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,8.13,Movie (4 eps),Oct 2019 - Oct 2019
407,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,8.13,TV (12 eps),Apr 2020 - Jun 2020
408,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,8.13,Music (1 eps),Dec 2003 - Dec 2003
409,Ao Ashi,8.12,TV (24 eps),Apr 2022 -
410,Black Clover,8.12,TV (170 eps),Oct 2017 - Mar 2021
411,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,8.12,Movie (1 eps),Jan 2018 - Jan 2018
412,Detective Conan Movie 05: Countdown to Heaven,8.12,Movie (1 eps),Apr 2001 - Apr 2001
413,Detective Conan Movie 14: The Lost Ship in the Sky,8.12,Movie (1 eps),Apr 2010 - Apr 2010
414,Detroit Metal City,8.12,OVA (12 eps),Aug 2008 - Oct 2008
415,Durarara!!,8.12,TV (24 eps),Jan 2010 - Jun 2010
416,Fullmetal Alchemist,8.12,TV (51 eps),Oct 2003 - Oct 2004
417,Haikyuu!! Movie 3: Sainou to Sense,8.12,Movie (1 eps),Sep 2017 - Sep 2017
418,Kono Subarashii Sekai ni Shukufuku wo!,8.12,TV (10 eps),Jan 2016 - Mar 2016
419,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,8.12,Special (1 eps),Sep 2006 - Sep 2006
420,Kuragehime,8.12,TV (11 eps),Oct 2010 - Dec 2010
421,Mahoutsukai no Yome: Hoshi Matsu Hito,8.12,OVA (3 eps),Sep 2016 - Sep 2017
422,Mobile Suit Gundam 00,8.12,TV (25 eps),Oct 2007 - Mar 2008
423,Mobile Suit Gundam: The Origin - Advent of the Red Comet,8.12,TV (13 eps),Apr 2019 - Aug 2019
424,Tonikaku Kawaii: SNS,8.12,OVA (1 eps),Aug 2021 - Aug 2021
425,Mo Dao Zu Shi Q,8.11,ONA (30 eps),Jul 2020 - Jan 2021
426,Mobile Suit Gundam Unicorn,8.11,OVA (7 eps),Mar 2010 - Jun 2014
427,One Piece Film: Strong World,8.11,Movie (1 eps),Dec 2009 - Dec 2009
428,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,8.11,ONA (6 eps),Dec 2019 - Dec 2019
429,Sakura-sou no Pet na Kanojo,8.11,TV (24 eps),Oct 2012 - Mar 2013
430,Shokugeki no Souma: Ni no Sara,8.11,TV (13 eps),Jul 2016 - Sep 2016
431,Tamayura: Sotsugyou Shashin Part 4 - Ashita,8.11,Movie (1 eps),Apr 2016 - Apr 2016
432,5-toubun no Hanayome ∬,8.11,TV (12 eps),Jan 2021 - Mar 2021
433,Diamond no Ace,8.11,TV (75 eps),Oct 2013 - Mar 2015
434,Douluo Dalu: Xingdou Xian Ji Pian,8.11,ONA (13 eps),Aug 2020 - Nov 2020
435,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,8.11,Special (1 eps),Apr 2015 - Apr 2015
436,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,8.11,Special (1 eps),Nov 2015 - Nov 2015
437,Akatsuki no Yona OVA,8.10,OVA (3 eps),Sep 2015 - Dec 2016
438,Ansatsu Kyoushitsu,8.10,TV (22 eps),Jan 2015 - Jun 2015
439,Baccano! Specials,8.10,Special (3 eps),Feb 2008 - May 2008
440,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.10,TV (24 eps),Apr 2014 - Sep 2014
441,Kanata no Astra,8.10,TV (12 eps),Jul 2019 - Sep 2019
442,Kaze Tachinu,8.10,Movie (1 eps),Jul 2013 - Jul 2013
443,Kuroko no Basket: Saikou no Present Desu,8.10,Special (1 eps),Dec 2015 - Dec 2015
444,No Game No Life,8.10,TV (12 eps),Apr 2014 - Jun 2014
445,Quanzhi Gaoshou: Dianfeng Rongyao,8.10,Movie (1 eps),Aug 2019 - Aug 2019
446,Tokyo Revengers,8.10,TV (24 eps),Apr 2021 - Sep 2021
447,Toradora!,8.10,TV (25 eps),Oct 2008 - Mar 2009
448,Tsubasa: Shunraiki,8.10,OVA (2 eps),Mar 2009 - May 2009
449,Tsukimonogatari,8.10,TV (4 eps),Dec 2014 - Dec 2014
450,Uchouten Kazoku 2,8.10,TV (12 eps),Apr 2017 - Jun 2017
451,Zankyou no Terror,8.10,TV (11 eps),Jul 2014 - Sep 2014
452,Mirai Shounen Conan,8.09,TV (26 eps),Apr 1978 - Oct 1978
453,Mobile Suit Gundam 00 Second Season,8.09,TV (25 eps),Oct 2008 - Mar 2009
454,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,8.09,OVA (13 eps),Feb 2011 - Jul 2011
455,Skip Beat!,8.09,TV (25 eps),Oct 2008 - Mar 2009
456,Douluo Dalu: Hanhai Qian Kun,8.09,ONA (13 eps),Nov 2020 - Feb 2021
457,Gin no Saji,8.09,TV (11 eps),Jul 2013 - Sep 2013
458,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.09,Movie (1 eps),Dec 1993 - Dec 1993
459,Hajime no Ippo: Boxer no Kobushi,8.09,Special (1 eps),Mar 2003 - Mar 2003
460,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,8.09,TV (10 eps),Apr 2022 - Jun 2022
461,Hyouka,8.09,TV (22 eps),Apr 2012 - Sep 2012
462,Boku no Hero Academia 3rd Season,8.08,TV (25 eps),Apr 2018 - Sep 2018
463,Detective Conan Movie 18: The Sniper from Another Dimension,8.08,Movie (1 eps),Apr 2014 - Apr 2014
464,Douluo Dalu: Jingying Sai,8.08,ONA (52 eps),Dec 2018 - Nov 2019
465,Douluo Dalu: Qian Hua Xi Jin,8.08,ONA (13 eps),Feb 2020 - May 2020
466,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,8.08,Special (1 eps),Sep 2005 - Sep 2005
467,Hikaru no Go,8.08,TV (75 eps),Oct 2001 - Mar 2003
468,Initial D Fifth Stage,8.08,TV (14 eps),Nov 2012 - May 2013
469,Kamisama Hajimemashita,8.08,TV (13 eps),Oct 2012 - Dec 2012
470,Karakai Jouzu no Takagi-san 2,8.08,TV (12 eps),Jul 2019 - Sep 2019
471,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,8.08,Special (1 eps),Sep 2005 - Sep 2005
472,Kuroko no Basket Movie 4: Last Game,8.08,Movie (1 eps),Mar 2017 - Mar 2017
473,Mairimashita! Iruma-kun 2nd Season,8.08,TV (21 eps),Apr 2021 - Sep 2021
474,Stand By Me Doraemon,8.08,Movie (1 eps),Aug 2014 - Aug 2014
475,Tsuki ga Kirei,8.08,TV (12 eps),Apr 2017 - Jun 2017
476,World Trigger 2nd Season,8.08,TV (12 eps),Jan 2021 - Apr 2021
477,Yowamushi Pedal: Grande Road,8.08,TV (24 eps),Oct 2014 - Mar 2015
478,Mahoutsukai no Yome,8.07,TV (24 eps),Oct 2017 - Mar 2018
479,Serial Experiments Lain,8.07,TV (13 eps),Jul 1998 - Sep 1998
480,Shijou Saikyou no Deshi Kenichi,8.07,TV (50 eps),Oct 2006 - Sep 2007
481,Yuusha-Ou GaoGaiGar Final,8.07,OVA (8 eps),Jan 2000 - Mar 2003
482,Angel Beats!,8.07,TV (13 eps),Apr 2010 - Jun 2010
483,Darker than Black: Kuro no Keiyakusha,8.07,TV (25 eps),Apr 2007 - Sep 2007
484,Detective Conan Movie 08: Magician of the Silver Sky,8.07,Movie (1 eps),Apr 2004 - Apr 2004
485,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,8.07,Movie (1 eps),Mar 2011 - Mar 2011
486,Dorohedoro,8.07,TV (12 eps),Jan 2020 - Mar 2020
487,Douluo Dalu: Haishen Zhi Guang,8.07,ONA (13 eps),Feb 2021 - May 2021
488,Durarara!!x2 Ketsu,8.07,TV (12 eps),Jan 2016 - Mar 2016
489,Gintama: Dai Hanseikai,8.07,Special (1 eps),Mar 2010 - Mar 2010
490,Girls & Panzer: Saishuushou Part 2,8.07,Movie (1 eps),Jun 2019 - Jun 2019
491,Hidamari Sketch: Sae Hiro Sotsugyou-hen,8.07,OVA (2 eps),Nov 2013 - Nov 2013
492,Hololive Alternative,8.07,ONA (2 eps),May 2021 - Jun 2022
493,Kuroko no Basket,8.07,TV (25 eps),Apr 2012 - Sep 2012
494,Kuroshitsuji: Book of Circus,8.07,TV (10 eps),Jul 2014 - Sep 2014
495,Kuroshitsuji: Book of Murder,8.07,OVA (2 eps),Jan 2015 - Feb 2015
496,City Hunter 2,8.06,TV (63 eps),Apr 1988 - Jul 1989
497,Dennou Coil,8.06,TV (26 eps),May 2007 - Dec 2007
498,Ginga Eiyuu Densetsu Gaiden (1999),8.06,OVA (28 eps),Dec 1999 - Jul 2000
499,Glass no Kamen (2005),8.06,TV (51 eps),Apr 2005 - Mar 2006
500,Gosick,8.06,TV (24 eps),Jan 2011 - Jul 2011
501,Koukyoushihen Eureka Seven,8.06,TV (50 eps),Apr 2005 - Apr 2006
502,Kyou kara Ore wa!!,8.06,OVA (10 eps),Apr 1993 - Dec 1997
503,Omoide no Marnie,8.06,Movie (1 eps),Jul 2014 - Jul 2014
504,xxxHOLiC: Shunmuki,8.05,OVA (2 eps),Feb 2009 - Jun 2009
505,Fate/stay night: Unlimited Blade Works Prologue,8.05,Special (1 eps),Oct 2014 - Oct 2014
506,Kodomo no Omocha (TV),8.05,TV (102 eps),Apr 1996 - Mar 1998
507,Detective Conan Movie 10: Requiem of the Detectives,8.04,Movie (1 eps),Apr 2006 - Apr 2006
508,Full Metal Panic? Fumoffu,8.04,TV (12 eps),Aug 2003 - Nov 2003
509,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,8.04,Movie (1 eps),Feb 2008 - Feb 2008
510,Kill la Kill,8.04,TV (24 eps),Oct 2013 - Mar 2014
511,Mobile Suit Gundam: Iron-Blooded Orphans,8.04,TV (25 eps),Oct 2015 - Mar 2016
512,Paprika,8.04,Movie (1 eps),Nov 2006 - Nov 2006
513,Saint Seiya: Meiou Hades Juuni Kyuu-hen,8.04,OVA (13 eps),Nov 2002 - Jul 2003
514,Summer Wars,8.04,Movie (1 eps),Aug 2009 - Aug 2009
515,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,8.04,OVA (1 eps),Oct 2016 - Oct 2016
516,Yofukashi no Uta,8.04,TV (13 eps),Jul 2022 -
517,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,8.04,TV (13 eps),Jul 2022 -
518,One Piece Film: Red,8.03,Movie (1 eps),Aug 2022 - Aug 2022
519,Saiunkoku Monogatari 2nd Season,8.03,TV (39 eps),Apr 2007 - Mar 2008
520,Shokugeki no Souma: San no Sara,8.03,TV (12 eps),Oct 2017 - Dec 2017
521,SK∞,8.03,TV (12 eps),Jan 2021 - Apr 2021
522,Toaru Kagaku no Railgun S,8.03,TV (24 eps),Apr 2013 - Sep 2013
523,Tsumiki no Ie,8.03,Movie (1 eps),Jun 2008 - Jun 2008
524,Zombieland Saga: Revenge,8.03,TV (12 eps),Apr 2021 - Jun 2021
525,Akatsuki no Yona,8.03,TV (24 eps),Oct 2014 - Mar 2015
526,BanG Dream! 3rd Season,8.03,TV (13 eps),Jan 2020 - Apr 2020
527,Black Lagoon,8.03,TV (12 eps),Apr 2006 - Jun 2006
528,Black Lagoon: Roberta's Blood Trail,8.03,OVA (5 eps),Jun 2010 - Jun 2011
529,Detective Conan Movie 03: The Last Wizard of the Century,8.03,Movie (1 eps),Apr 1999 - Apr 1999
530,Detective Conan Movie 04: Captured in Her Eyes,8.03,Movie (1 eps),Apr 2000 - Apr 2000
531,Eve no Jikan,8.03,ONA (6 eps),Aug 2008 - Sep 2009
532,FLCL,8.03,OVA (6 eps),Apr 2000 - Mar 2001
533,Ginga Nagareboshi Gin,8.03,TV (21 eps),Apr 1986 - Aug 1986
534,Juuni Kokuki,8.03,TV (45 eps),Apr 2002 - Aug 2003
535,Kamisama Hajimemashita OVA,8.03,OVA (2 eps),Aug 2013 - Aug 2013
536,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,8.03,OVA (1 eps),Jul 2017 - Jul 2017
537,Lovely★Complex,8.03,TV (24 eps),Apr 2007 - Sep 2007
538,Baby Steps 2nd Season,8.02,TV (25 eps),Apr 2015 - Sep 2015
539,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,8.02,Movie (1 eps),Jun 2021 - Jun 2021
540,D.Gray-man,8.02,TV (103 eps),Oct 2006 - Sep 2008
541,Detective Conan Movie 15: Quarter of Silence,8.02,Movie (1 eps),Apr 2011 - Apr 2011
542,Douluo Dalu: Hao Tian Yang Wei,8.02,ONA (13 eps),Nov 2019 - Feb 2020
543,Golden Boy,8.02,OVA (6 eps),Oct 1995 - Jun 1996
544,Hachimitsu to Clover,8.02,TV (24 eps),Apr 2005 - Sep 2005
545,Kami nomi zo Shiru Sekai: Megami-hen,8.02,TV (12 eps),Jul 2013 - Sep 2013
546,Magi: The Labyrinth of Magic,8.02,TV (25 eps),Oct 2012 - Mar 2013
547,Omae Umasou da na,8.02,Movie (1 eps),Oct 2010 - Oct 2010
548,Slayers Next,8.02,TV (26 eps),Apr 1996 - Sep 1996
549,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,8.02,Movie (1 eps),Oct 2021 - Oct 2021
550,Tokyo Magnitude 8.0,8.02,TV (11 eps),Jul 2009 - Sep 2009
551,Uma Musume: Pretty Derby (TV) Season 2,8.02,TV (13 eps),Jan 2021 - Mar 2021
552,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8.02,TV (13 eps),Apr 2013 - Jun 2013
553,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,8.02,Movie (1 eps),Jul 2017 - Jul 2017
554,Mobile Suit Gundam: The 08th MS Team,8.01,OVA (12 eps),Jan 1996 - Jul 1999
555,Persona 3 the Movie 4: Winter of Rebirth,8.01,Movie (1 eps),Jan 2016 - Jan 2016
556,Pui Pui Molcar,8.01,TV (12 eps),Jan 2021 - Mar 2021
557,Tate no Yuusha no Nariagari,8.01,TV (25 eps),Jan 2019 - Jun 2019
558,Aria the OVA: Arietta,8.01,OVA (1 eps),Sep 2007 - Sep 2007
559,Boku no Hero Academia the Movie 2: Heroes:Rising,8.01,Movie (1 eps),Dec 2019 - Dec 2019
560,Clannad,8.01,TV (23 eps),Oct 2007 - Mar 2008
561,ef: A Tale of Melodies.,8.01,TV (12 eps),Oct 2008 - Dec 2008
562,Evangelion: 1.0 You Are (Not) Alone,8.01,Movie (1 eps),Sep 2007 - Sep 2007
563,Fullmetal Alchemist: Brotherhood Specials,8.01,Special (4 eps),Aug 2009 - Aug 2010
564,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,8.01,Movie (4 eps),Sep 2019 - Sep 2019
565,Haikyuu!! Movie 2: Shousha to Haisha,8.01,Movie (1 eps),Sep 2015 - Sep 2015
566,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,8.01,TV (14 eps),Oct 2019 - Dec 2019
567,Isekai Ojisan,8.01,TV (? eps),Jul 2022 -
568,Kaichou wa Maid-sama!,8.01,TV (26 eps),Apr 2010 - Sep 2010
569,Kara no Kyoukai Movie: Mirai Fukuin,8.01,Movie (1 eps),Sep 2013 - Sep 2013
570,Komi-san wa, Comyushou desu.,8.01,TV (12 eps),Oct 2021 - Dec 2021
571,Doupo Cangqiong 4th Season,8.00,ONA (24 eps),Mar 2021 - Aug 2021
572,Eve no Jikan (Movie),8.00,Movie (1 eps),Mar 2010 - Mar 2010
573,Hanada Shounen-shi,8.00,TV (25 eps),Oct 2002 - Mar 2003
574,Hibike! Euphonium,8.00,TV (13 eps),Apr 2015 - Jul 2015
575,Kakushigoto (TV),8.00,TV (12 eps),Apr 2020 - Jun 2020
576,Kimi ni Todoke,8.00,TV (25 eps),Oct 2009 - Mar 2010
577,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,8.00,Special (1 eps),Jan 2006 - Jan 2006
578,Love Live! Superstar!!,8.00,TV (12 eps),Jul 2021 - Oct 2021
579,Maoujou de Oyasumi,8.00,TV (12 eps),Oct 2020 - Dec 2020
580,Nagi no Asu kara,8.00,TV (26 eps),Oct 2013 - Apr 2014
581,Touch,8.00,TV (101 eps),Mar 1985 - Mar 1987
582,Wolf's Rain OVA,8.00,OVA (4 eps),Jan 2004 - Feb 2004
583,Ookiku Furikabutte: Natsu no Taikai-hen,7.99,TV (13 eps),Apr 2010 - Jun 2010
584,ReLIFE,7.99,TV (13 eps),Jul 2016 - Sep 2016
585,School Rumble Ni Gakki,7.99,TV (26 eps),Apr 2006 - Sep 2006
586,xxxHOLiC,7.99,TV (24 eps),Apr 2006 - Sep 2006
587,Code Geass: Hangyaku no Lelouch III - Oudou,7.99,Movie (1 eps),May 2018 - May 2018
588,Durarara!!x2 Shou,7.99,TV (12 eps),Jan 2015 - Mar 2015
589,High Score Girl II,7.99,TV (9 eps),Oct 2019 - Dec 2019
590,High Score Girl: Extra Stage,7.99,OVA (3 eps),Mar 2019 - Mar 2019
591,Kimi ni Todoke 2nd Season,7.99,TV (12 eps),Jan 2011 - Mar 2011
592,Kobayashi-san Chi no Maid Dragon,7.99,TV (13 eps),Jan 2017 - Apr 2017
593,Koukaku Kidoutai 2.0,7.99,Movie (1 eps),Jul 2008 - Jul 2008
594,Akagami no Shirayuki-hime 2nd Season,7.98,TV (12 eps),Jan 2016 - Mar 2016
595,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,7.98,Special (1 eps),Jun 2008 - Jun 2008
596,Durarara!!x2 Ten,7.98,TV (12 eps),Jul 2015 - Sep 2015
597,Major Movie: Yuujou no Winning Shot,7.98,Movie (1 eps),Dec 2008 - Dec 2008
598,Mushoku Tensei: Isekai Ittara Honki Dasu Special,7.98,Special (1 eps),Mar 2022 - Mar 2022
599,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,7.98,OVA (2 eps),Dec 2001 - Mar 2002
600,Sakasama no Patema,7.98,Movie (1 eps),Nov 2013 - Nov 2013
601,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,7.98,TV (12 eps),Apr 2018 - Jun 2018
602,Wan Sheng Jie 2,7.98,ONA (12 eps),Oct 2020 - Dec 2020
603,Working!!!,7.98,TV (13 eps),Jul 2015 - Sep 2015
604,Mahou Shoujo Lyrical Nanoha A's,7.97,TV (13 eps),Oct 2005 - Dec 2005
605,Naruto,7.97,TV (220 eps),Oct 2002 - Feb 2007
606,Promare,7.97,Movie (1 eps),May 2019 - May 2019
